id,text,difficulty,max_rank,rank,topics
1190214,He felt tired because he had worked longer than usual.,B2,2417,719,"basic verbs & actions
                    "
36601,I can see the tiniest spot.,B2,2413,720,"basic verbs & actions
                    "
10133828,Shut the window. There's a draft.,B2,2438,721,"basic verbs & actions
                    "
8803223,Yanni's family is kind of conservative.,B2,2433,722,family & relationships
870577,I'm not familiar with that.,B2,2442,723,negation
12180999,Is the road fit for vehicles?,B2,2418,724,"basic verbs & actions
                    "
309317,Her job brings in a high income.,B2,2428,725,"basic verbs & actions
                    ,shopping & prices
                    "
12891610,They were carrying a huge sign.,B2,2430,726,"basic verbs & actions
                    "
291709,He was chosen to be a member of the team.,B2,2431,727,"basic verbs & actions
                    "
1388971,That is essential.,B2,2440,728,"basic verbs & actions
                    "
10087076,Where did they put the people whose houses were destroyed?,B2,2437,729,directions & locations
12327906,Our future looks bright.,B2,2427,730,future plans & goals
7156216,What shall we eat for breakfast?,B2,2426,731,at the restaurant
3399605,I felt guilty and sad.,B2,2445,732,emotions
11612627,He absolutely did not want to fail in his duty.,B2,2441,733,negation
12593518,Air is to humans what water is to fish.,B2,2446,734,animals
2362784,You're capable.,B2,2429,735,"basic verbs & actions
                    "
12603384,We're cutting it off.,B2,2435,736,basic verbs & actions
13013071,She's carrying a baby.,B2,2430,737,family & relationships
9810395,I hope that this letter finds you well.,B2,2443,738,greetings & introductions
315472,She is on the cutting edge.,B2,2435,739,
6662832,I don't take anything for granted.,B2,2444,740,negation
30615,"If I should fail, what would my parents say?",B2,2441,741,
66710,Don't you think that's a good combination?,B2,2432,742,negation
12204505,Have you signed the papers yet?,B2,2457,743,
5729503,I don't recommend this approach.,B2,2459,744,negation
278835,The weather has improved.,B2,2449,745,
18654,Modern methods improved industry.,B2,2449,746,
32382,Mayuko made a fair copy of the draft.,B2,2438,747,
12773228,May you find what you seek.,B2,2462,748,
7402013,She said that she felt guilty.,B2,2445,749,emotions
7857585,Don't worry. It's perfectly normal.,B2,2458,750,
2756820,I would need the papers that I've lost.,B2,2457,751,
9282265,We both started laughing.,B2,2452,752,emotions
8787562,I spoke very well.,B2,2465,753,basic verbs & actions
11581168,Matthew finds Linda interesting and beautiful.,B2,2443,754,likes & dislikes
1885901,How is this relevant?,B2,2461,755,
7395534,"She talks quite a lot, doesn't she?",B2,2467,756,
7496127,Do you have this in medium?,B2,2454,757,shopping & prices
5806524,"It was so funny, we couldn't stop laughing.",B2,2452,758,emotions
297042,He directed all his energy to his business.,B2,2479,759,
5158636,Can she cycle?,B2,2477,760,sports
255272,I don't know how to buy a ticket.,B2,2468,761,asking for help
6797918,I can truly recommend this restaurant.,B2,2459,762,"at the restaurant,polite requests & manners"
5725652,I've been given great opportunities.,B2,2456,763,
11503222,David's house stands on a hill.,B2,2466,764,
2452035,The house stands apart from the others.,B2,2466,765,
10921793,The doctor is sending his patient for an X-ray.,B2,2463,766,
11026700,In books we seek freedom.,B2,2462,767,
10958167,The park also offers educational programs for schools and groups.,B2,2481,768,
954770,You look upset.,B2,2470,769,emotions
12579676,"Some walked, others cycled.",B2,2477,770,
11881759,Have you been on a solo trip before?,B2,2464,771,
10899979,You certainly delivered the goods.,B2,2486,772,
7056418,You're sending a letter.,B2,2463,773,basic verbs & actions
9176742,He holds an important position in the company.,B2,2488,774,
6706077,"Sami was upset, too.",B2,2470,775,emotions
1781967,There are still people who are unable to read.,B2,2469,776,
326808,Use only as directed.,B2,2479,777,
5744183,What are we dealing with?,B2,2478,778,
3954156,"You can come pick up the goods, or we can bring them to you.",B2,2486,779,
5726011,I know somebody knows the answers.,B2,2473,780,polite requests & manners
6902694,Do you want me to get you a ticket?,B2,2468,781,
11665867,We can find the wood in the fields.,B2,2485,782,
12769443,Can the night bring answers?,B2,2473,783,
11150534,The child loves the birds.,B2,2474,784,"animals,likes & dislikes"
11037954,The bomb's gone off.,B2,2475,785,
1721051,It's an extreme case.,B2,2483,786,
2202709,We're creative.,B2,2476,787,
516617,Could you pass the salt?,B2,2499,788,polite requests & manners
50692,Everyone in the apartment shares the kitchen.,B2,2502,789,
813435,Is this a newspaper or a magazine?,B2,2492,790,
13022119,I mainly make traditional art.,B2,2490,791,
32462,It will not be long before business returns to normal.,B2,2497,792,
13022120,He mainly makes digital art.,B2,2490,793,
13344698,We’re waiting until he returns.,B2,2497,794,
8969624,Tom works for a long-term care facility.,B2,2484,795,
2545936,I'm offering you a deal.,B2,2493,796,
11956279,There was no reserve player on the team.,B2,2496,797,
274915,A number of tickets are sold in advance.,B2,2507,798,
7214951,Sami was into entertainment.,B2,2482,799,
5748390,Is the facility clean?,B2,2484,800,
3354464,Are you offering me a job?,B2,2493,801,
12964662,The changes will affect us all.,B2,2510,802,
318234,Be sure to switch off the television before you go to sleep.,B2,2504,803,
10328455,You can only buy tickets online.,B2,2507,804,
8138860,Not all animals are scared of fire.,B2,2500,805,"animals,negation"
10073720,I'm reserving a table at the restaurant.,B2,2496,806,at the restaurant
4017130,Do any of you need medical assistance?,B2,2514,807,asking for help
434196,"Although we don't have much money, I want to buy this painting.",B2,2494,808,
9182986,Please be careful and stay safe.,B2,2519,809,polite requests & manners
9966857,The light switch is broken.,B2,2504,810,
1007953,What did you buy your boyfriend?,B2,2518,811,
4368134,How much time do adults spend watching television every day?,B2,2509,812,
27180,Please line up in a row.,B2,2498,813,polite requests & manners
599040,My boyfriend looks like your girlfriend.,B2,2518,814,"family & relationships,possession (my, your, his)"
8383995,"The salt, please.",B2,2499,815,"at the restaurant,polite requests & manners"
12933904,The bell will ring soon.,B2,2515,816,telling time
11616243,I don't want to blow this chance.,B2,2516,817,negation
12952697,He was waiting for a special delivery.,B2,2528,818,
324175,Do not fail to come here by the appointed time.,B2,2511,819,negation
12583753,I don't notice any change in her circumstances.,B2,2520,820,negation
31062,"If I'm away from home for a period of time, I will stop mail delivery.",B2,2528,821,
1549837,I have no statistics.,B2,2503,822,negation
7183475,Sami controlled the situation.,B2,2523,823,
8740081,I didn't want you to see me cry.,B2,2525,824,negation
5186998,I've had some concerns.,B2,2522,825,
497931,Children always want to become adults.,B2,2509,826,
680346,We want to help you because you deserve it.,B2,2529,827,
1735544,At the moment the patient is out of danger.,B2,2526,828,
10677630,Ivy is easily controlled.,B2,2523,829,
6258869,I looked around the empty room.,B2,2533,830,
318454,"Sachiko always said: ""You'd better set some money aside in case you get sick.""",B2,2513,831,asking for help
3822096,What kind of assistance do you need?,B2,2514,832,asking for help
307455,They appointed her to do the task.,B2,2511,833,
8519359,He explained the joke to her.,B2,2535,834,
3592653,It's possible that they haven't seen each other's faces.,B2,2536,835,
10158656,Empty it out.,B2,2533,836,
68942,You have to make a careful choice of books.,B2,2519,837,directions & locations
6142491,Where does the wind blow from?,B2,2516,838,negation
4135123,"We aren't in any danger, are we?",B2,2526,839,negation
7812996,I found a dollar on the road.,B2,2531,840,
12221377,The company deals in a variety of products.,B2,2527,841,
1989744,You looked like you enjoyed that.,B2,2534,842,
3287081,You deserve nothing but the best.,B2,2529,843,"possession (my, your, his),family & relationships"
12650768,Are those his folks?,B2,2537,844,negation
7821775,I don't know anyone who matches that description.,B2,2543,845,negation
12678235,She moves like him.,B2,2546,846,"numbers & counting,shopping & prices"
13076218,How many cent are there in a dollar?,B2,2531,847,numbers & counting
6715271,Sami was born in a rural community.,B2,2555,848,
7546355,We all had dreams as children.,B2,2532,849,
3260285,I was sure of receiving a good welcome.,B2,2552,850,directions & locations
11691255,Damiano was in the rural side of town.,B2,2555,851,
7453283,It would've been reasonable for Tom to have done that.,B2,2551,852,
46190,I want to see the scene in slow motion.,B2,2545,853,emotions
8515750,He always feels happy when he sees her.,B2,2558,854,emotions
11856929,You were singing a beautiful song.,B2,2559,855,
1383827,"That's right, folks!",B2,2537,856,
311174,She put the machine in motion.,B2,2545,857,
10298747,Where do you keep your matches?,B2,2543,858,
6964625,We have to register.,B2,2553,859,
7733101,I'm saving this seat for a friend.,B2,2557,860,
7183464,Sami explained why and how.,B2,2535,861,
10549830,Looks as if she's going to win a prize.,B2,2549,862,
73094,Never did I dream of winning first prize.,B2,2549,863,
5647179,That is a very reasonable thing to say.,B2,2551,864,
11757735,Gabriel conducted an investigation.,B2,2571,865,
2258872,I'm going to register these letters.,B2,2553,866,
307442,They paid attention to her attitude.,B2,2568,867,
11645548,Leon realized there was another person in the room.,B2,2550,868,
8217735,I have to admit something to you.,B2,2567,869,
1490957,"You are a child of the universe, no less than the trees and the stars; you have a right to be here.",B2,2563,870,
274647,The others paid no attention to her warning.,B2,2564,871,
305697,They used tools similar to those used there.,B2,2561,872,
8186152,I had no idea that you were so dedicated.,B2,2573,873,
10714782,The guest is waiting in front of the door.,B2,2579,874,
10862469,Improve your attitude at work.,B2,2568,875,
6616546,"Finally, we got some resolution.",B2,2554,876,
8947432,Should I make a drawing?,B2,2575,877,
10697729,I have to admit that I was wrong.,B2,2567,878,
11661297,Stefan sees this.,B2,2558,879,
240988,A red and white flag was flying in the wind.,B2,2577,880,colors & shapes
5790308,She didn't return the favor.,B2,2576,881,negation
239780,Words travel across the universe.,B2,2563,882,
13338714,It's so random that our dogs have the same name.,B2,2590,883,
10748374,Which of these tools do you use the most?,B2,2561,884,
23682,The load was too heavy for a driver to carry alone.,B2,2587,885,
5293222,The real definition of science is that it's the study of the beauty of the world.,B2,2574,886,
2953951,We've allowed for that possibility.,B2,2589,887,
3915890,Give her a kiss.,B2,2586,888,
5839078,The plot was set into motion.,B2,2588,889,
12420113,I plan to rent a car.,B2,2592,890,future plans & goals
3542642,He could not frame what he felt.,B2,2578,891,
12159286,Nobody is going to replace you.,B2,2593,892,negation
2040082,The flag is raised.,B2,2577,893,
296177,He conducted us on a tour around the lake.,B2,2571,894,
537387,Patty was so short that she couldn't reach the branch.,B2,2569,895,
7824871,Who can replace them?,B2,2593,896,
5974986,Could I ask you a favor?,B2,2576,897,polite requests & manners
71357,We are hoping for your quick recovery.,B2,2591,898,
12777651,Are we all seeking the same thing?,B2,2597,899,
12098437,Does this seem accurate to you?,B2,2606,900,
11543167,What are the different parts of an academic paper?,B2,2604,901,
12769863,Tom gives big tips.,B2,2601,902,
6873418,I can't afford to buy such a thing.,B2,2609,903,negation
8400728,Let's add him to the guest list.,B2,2579,904,
6803615,I've also considered that possibility.,B2,2589,905,
1437164,Take a load off.,B2,2587,906,
547242,This sentence doesn't mean anything.,B2,2599,907,
9816304,Pick a category.,B2,2615,908,
5735743,I'm very proud of this bunch.,B2,2614,909,emotions
1742310,I really enjoy your accurate questions.,B2,2606,910,
11821643,Could you explain to me the meaning of this sentence?,B2,2599,911,"language learning,polite requests & manners,asking for help"
12675539,He understood his moment had arrived.,B2,2603,912,
294464,He is way behind on his rent.,B2,2592,913,
11535752,Just came by to chat.,B2,2616,914,
7538230,I trained Tom.,B2,2602,915,basic verbs & actions
1520633,I read all the reviews.,B2,2595,916,basic verbs & actions
6230673,I can explain this in more detail if you'd like me to.,B2,2621,917,polite requests & manners
8638602,Employees have lunch together over video chat.,B2,2616,918,
4664467,These are very competitive prices.,B2,2620,919,shopping & prices
37757,I saw some very beautiful scenes.,B2,2596,920,
2255414,You've been trained.,B2,2602,921,basic verbs & actions
8049852,We've got to try harder.,B2,2626,922,
4198580,We should've bought another bottle of wine.,B2,2613,923,
1886329,Are you on a diet?,B2,2622,924,
10064051,How is this to be understood?,B2,2603,925,
6049175,Do you have all your teeth?,B2,2600,926,
12802780,What do you want to achieve in your life? I want to be happy above all.,B2,2607,927,future plans & goals
8348697,Let's split another bottle of wine.,B2,2613,928,
6231981,You'll likely lose some weight if follow this diet.,B2,2622,929,
10287749,I'd eat cheese if I had some.,B2,2617,930,
7190422,I assume that you don't need to do that.,B2,2611,931,negation
10267555,They eat fruit.,B2,2625,932,plants
9983908,Why don't we clean up this mess?,B2,2631,933,
3439592,They can't afford it.,B2,2609,934,negation
36583,It is a long lane that has no turning.,B2,2630,935,
473758,For health and pleasure!,B2,2639,936,
676561,This book is sold at a highly competitive price!,B2,2620,937,shopping & prices
7140756,Is this change permanent?,B2,2637,938,
2276157,I don't normally do that.,B2,2633,939,negation
5930337,I'd prefer to speak to you in private.,B2,2640,940,polite requests & manners
8960787,Doesn't this item have a number?,B2,2629,941,negation
9932190,Only when you have kids do you realize how big a parent's love is.,B2,2636,942,family & relationships
12141751,I work the night shift.,B2,2644,943,
9833311,Tom doesn't normally drink that much.,B2,2633,944,negation
2784290,We ran up against a lot of opposition.,B2,2635,945,
462998,The woman has a little bit of fruit.,B2,2625,946,plants
7926053,This item has gone bad.,B2,2629,947,
10636933,That's my favourite number.,B2,2624,948,"numbers & counting,likes & dislikes"
311455,"She said she didn't like it, but I thought, personally, it was very good.",B2,2638,949,likes & dislikes
11637443,Karl's next shift will be his last.,B2,2644,950,
7665835,"When the test results are ready, our representative will contact you.",B2,2642,951,
6310185,The whole thing occurred in a moment—so quickly that I had no time to realize it.,B2,2634,952,
11500764,David has a permanent position.,B2,2637,953,
10917065,There is no way out of that yard.,B2,2654,954,
11591689,I was part of a very tight group.,B2,2649,955,
1152111,Our meeting is a pleasure.,B2,2639,956,
12811964,Do you like to travel or do you prefer to stay at home?,B2,2640,957,likes & dislikes
6666472,I tend to forget things.,B2,2648,958,
12451801,Did you get stood up?,B2,2645,959,
12142865,I tend to get lost in my feelings.,B2,2648,960,emotions
2853972,Emily is watching her favourite TV programme.,B2,2641,961,
7146304,Sami's kitchen counter was empty.,B2,2663,962,
9449006,Don't press that button.,B2,2658,963,
6825708,Where is the ticket counter?,B2,2663,964,
8472987,Why are those kids crying?,B2,2666,965,
9411655,The tank is almost full.,B2,2647,966,
5228486,Is the dog in the yard?,B2,2654,967,
5758024,Count your assets.,B2,2656,968,
1444788,We have a tight schedule.,B2,2649,969,
7235847,I don't think anybody would really do that.,B2,2655,970,
7209504,Sami needs a storage unit.,B2,2646,971,
5850965,How much storage space do you need?,B2,2646,972,
296277,He made up an excuse.,B2,2676,973,
10169543,Try to describe it.,B2,2671,974,
2951771,Do you still play golf?,B2,2679,975,
11759700,"Ultimately, I don't know what I should do.",B2,2651,976,
299744,He is seeking employment.,B2,2674,977,
3904153,I play basketball with them.,B2,2657,978,
3888199,Trust him. He's an expert on the subject.,B2,2677,979,
6143158,I have a soft spot for crying children.,B2,2666,980,
8116749,I ride public transportation.,B2,2650,981,
12588403,We give importance to culture.,B2,2683,982,
7735987,How much money do truck drivers make?,B2,2672,983,
239733,Language is unique in that any statement must start out as the creation of an individual mind.,B2,2664,984,
6407495,"Mary used to do that frequently, but she doesn't do that anymore.",B2,2678,985,
9525948,We're very careful drivers.,B2,2672,986,
11711512,Martino decided to push the button.,B2,2658,987,
10315020,There's no excuse for that.,B2,2676,988,
4455760,It is an extremely useful object.,B2,2689,989,
8017799,Depression is very common.,B2,2670,990,
9265445,Speaking a foreign language gives you a new perspective and allows you to see the world from another point of view.,B2,2694,991,
12945497,I love my partners.,B2,2690,992,
5179239,Let's look at this in perspective.,B2,2694,993,
8866673,They were laid off.,B2,2685,994,
11147291,Take care not to wake the sleeping baby up.,B2,2702,995,
3387865,The winter will be severe.,B2,2701,996,"days, months & seasons"
9439040,Hopefully you're right.,B2,2681,997,
11617009,These things happen quite frequently.,B2,2678,998,
12822164,That's a useful tool.,B2,2704,999,
23997,A great revolution has taken place in technology.,B2,2699,1000,
7229968,Sami's mother was very laid-back.,B2,2685,1001,family & relationships
3259892,Their rooms are always clean.,B2,2700,1002,"possession (my, your, his)"
5813957,Can you identify this animal?,B2,2682,1003,"animals,asking for help"
292895,He's quite crazy about golfing.,B2,2679,1004,"sports,likes & dislikes"
5848972,How could anyone object to that?,B2,2689,1005,
6529813,I suppose we'd better get started.,B2,2703,1006,
8577410,I showed him a photo and asked him if he could identify those in it.,B2,2682,1007,asking for help
7110618,I think you're brilliant.,B2,2716,1008,
8506569,Do you see a pattern?,B2,2691,1009,
258218,I'm very proud of the job I chose myself.,B2,2719,1010,
11729553,The street had a street basketball tournament.,B2,2705,1011,sports
8398507,She found out that she was pregnant.,B2,2695,1012,
12374027,Draw a circle on the floor.,B2,2720,1013,"colors & shapes,basic verbs & actions"
8249346,He thought of a brilliant idea.,B2,2716,1014,
11576995,Mark found Jessica talking with the doctors.,B2,2728,1015,
3374193,I'm your deputy.,B2,2726,1016,"personal pronouns,possession (my, your, his)"
13202847,Color and pattern matter more than brand names.,B2,2691,1017,"colors & shapes,likes & dislikes"
8337652,He is a good deputy.,B2,2726,1018,
303531,He worked hard to promote peace.,B2,2697,1019,
12072895,Turkeys are huge birds.,B2,2706,1020,animals
241625,The concert is beginning now.,B2,2721,1021,basic verbs & actions
7390461,He quickly realized his error.,B2,2731,1022,
12223319,Can you deliver it to my home?,B2,2724,1023,"polite requests & manners,possession (my, your, his)"
10784142,Tom needs a place to crash.,B2,2722,1024,
10137975,What electronic devices do you use the most?,B2,2730,1025,
2406863,I suppose I could wait a little longer.,B2,2703,1026,
6873033,I'm willing to attend the meeting.,B2,2714,1027,
6415765,"Mary could've done that, but she chose not to.",B2,2719,1028,
7347699,Our goal is the complete understanding of the events around us and our existence.,B2,2732,1029,
8788818,The bridge is having maintenance work done to it.,B2,2741,1030,
9525403,The concert's about to start.,B2,2721,1031,
8399103,I've earned a break.,B2,2729,1032,
11886605,Be careful not to touch your face with dirty hands.,B2,2727,1033,polite requests & manners
2647294,Where are we headed?,B2,2736,1034,directions & locations
5423457,She lives in a small town in the interior.,B2,2737,1035,
11557379,"According to doctors, the drug is safe.",B2,2728,1036,
12994052,I don't seek out new experiences.,B2,2733,1037,negation
10596447,Which expression do you use more often?,B2,2734,1038,
5685596,"I’m doing over our house from top to bottom, putting personality into it.",B2,2750,1039,
2625418,Please turn off your electronic devices.,B2,2730,1040,polite requests & manners
251658,My father practices medicine.,B2,2752,1041,family & relationships
2160125,"Ever since I learned about the existence of the university, I wanted to attend it.",B2,2732,1042,language learning
5366259,"When our parents aren't there, my younger brother takes on a completely different manner.",B2,2742,1043,family & relationships
7519804,I know that I can't be replaced.,B2,2755,1044,
240744,The factory is running at full capacity.,B2,2735,1045,
11965554,I can't tell you what a relief this is.,B2,2754,1046,
3109215,I can see how you'd call him a famous personality.,B2,2750,1047,
28493,"To my relief, he came home safe and sound.",B2,2754,1048,emotions
1166548,The factory always made good quality shoes.,B2,2735,1049,
10672069,It's a very common expression.,B2,2734,1050,
9711047,The joy was written all over his face.,B2,2738,1051,emotions
8101759,The strange noise seemed to be coming from the kitchen.,B2,2746,1052,
11960179,"Are you all right, mate?",B2,2743,1053,greetings & introductions
10943336,Pack up and prepare to leave.,B2,2753,1054,
8975979,Is there a coffee shop nearby?,B2,2745,1055,directions & locations
1506780,The roads are dirty.,B2,2759,1056,
7147229,Sami walked on the roof.,B2,2760,1057,
6708977,I left a large tip.,B2,2767,1058,at the restaurant
10722382,How often do you eat brown rice?,B2,2758,1059,
10807051,You don't meet a soul mate very often.,B2,2743,1060,
3413244,Was I making too much noise?,B2,2746,1061,
11748524,Diego was driving on a somewhat busy road.,B2,2763,1062,
11883535,They must have a common origin.,B2,2747,1063,
1174860,The writers know many songs.,B2,2769,1064,
5842349,How has advertising changed since you were a kid?,B2,2771,1065,
11579376,These writers are famous.,B2,2769,1066,
12089772,"Now that you mention it, wasn't this guy a pro baseball player?",B2,2773,1067,
8324630,What's that plate on the table?,B2,2751,1068,
2900652,There's no shame in that.,B2,2761,1069,negation
7266425,Sami put the tip money into the register.,B2,2767,1070,
6014188,I think that good advertising should sell a product without drawing attention to itself.,B2,2771,1071,
5852530,Where's your bathroom?,B2,2774,1072,directions & locations
56169,This is the absolute best.,B2,2770,1073,
9462188,It's in our nature to seek the path of least resistance.,B2,2756,1074,
4515226,Was my software updated?,B2,2768,1075,
66188,You'll always have a roof over your head.,B2,2760,1076,future plans & goals
2402263,"You're not staying here, are you?",B2,2764,1077,negation
1651958,She's stronger than me.,B2,2765,1078,
8316510,Several roads remained closed.,B2,2759,1079,
7134509,"Tom is getting stronger, isn't he?",B2,2765,1080,
3115365,The whole town has cable TV.,B2,2776,1081,
2358676,I have a client waiting in the waiting room.,B2,2780,1082,
13201079,Love shouldn't feel like a constant struggle.,B2,2781,1083,numbers & counting
9360367,Dates improve your memory.,B2,2783,1084,numbers & counting
11540772,The company has seven ships.,B2,2762,1085,emotions
6049157,Surely you know what to do?,B2,2766,1086,emotions
12582617,That's exciting!,B2,2790,1087,polite requests & manners
8569845,You need to clean the bathroom.,B2,2774,1088,emotions
306942,They checked how pure the water was.,B2,2779,1089,negation
12062994,Don't leave all the doors open all the time!,B2,2786,1090,emotions
10996999,"It's very exciting, isn't it?",B2,2790,1091,
10458942,I can manage without your advice.,B2,2798,1092,sports
11865662,"Not only did they win the championship, but they also set a new record in the process.",B2,2778,1093,
6927511,Have you ever driven a truck?,B2,2787,1094,likes & dislikes
11452246,I can't even describe the taste of these dates.,B2,2783,1095,future plans & goals
6037995,We have to become a multi-planet species.,B2,2801,1096,"possession (my, your, his)"
8480317,He's our client.,B2,2780,1097,
6586759,It's calm.,B2,2777,1098,negation
7438590,They said that they have nothing to hide.,B2,2794,1099,
8421768,The doors were open.,B2,2786,1100,
12887832,Some time had passed since the incident.,B2,2795,1101,polite requests & manners
3368378,Everybody please calm down.,B2,2777,1102,likes & dislikes
6348217,How did you manage to do all that?,B2,2798,1103,likes & dislikes
697372,"If you don't like it, then you can quit.",B2,2805,1104,
6713749,Sami knows everyone by sight.,B2,2808,1105,
2772521,"No matter how heavily it snows, I have to leave.",B2,2793,1106,
9001169,I've been waiting for you for ages.,B2,2816,1107,polite requests & manners
701753,It would be great if you could sing.,B2,2810,1108,
7229055,Sami heard about the incident.,B2,2795,1109,
10755554,How do you play hide-and-seek?,B2,2794,1110,shopping & prices
848766,I've been shopping here for ages.,B2,2816,1111,
12524302,Did you get all my messages?,B2,2799,1112,
7120367,This newspaper is widely read.,B2,2814,1113,
7433605,Why does he want to quit?,B2,2805,1114,
311361,She refused to accept the post.,B2,2806,1115,
12423633,They were laughing constantly.,B2,2825,1116,
3163211,"You're a very attractive woman. ""And you're a very attractive man.""",B2,2818,1117,
8254331,She was drawn to him.,B2,2829,1118,family & relationships
278557,My brother depends on me for money.,B2,2828,1119,
2648482,It's not a weapon.,B2,2812,1120,negation
8014955,Can you print it out?,B2,2804,1121,polite requests & manners
5850844,"I sing pretty well, I think.",B2,2810,1122,
4922119,"Can I ask you for a bit of a favor? ""It depends on what the favor is.""",B2,2828,1123,polite requests & manners
10040221,I passed the cake.,B2,2822,1124,
10697438,Don't lose sight of each other.,B2,2808,1125,
3819954,What's hidden in there?,B2,2837,1126,
1525627,He has a broad understanding of the world.,B2,2820,1127,
9735289,Why is the floor wet?,B2,2813,1128,
1287090,She's wearing a great-looking hat.,B2,2835,1129,
2955025,You're the one who invited Tom.,B2,2839,1130,likes & dislikes
9805786,"Would you rather ride a bike, ride a horse, or drive a car?",B2,2819,1131,likes & dislikes
8261243,I hardly believed it myself.,B2,2834,1132,
247514,Our wedding anniversary is coming soon.,B2,2817,1133,family & relationships
10079913,I've officially gone crazy.,B2,2845,1134,likes & dislikes
2305022,I don't find him particularly attractive.,B2,2818,1135,"likes & dislikes,negation"
5597986,What do you think might be causing the problem?,B2,2823,1136,negation
3765539,This doesn't burn.,B2,2821,1137,negation
13035574,I'll guard my feelings closely.,B2,2824,1138,
11060455,"Has it actually snowed? ""I haven't noticed anything as yet, but, obviously, I'm not constantly looking out of the window.""",B2,2825,1139,likes & dislikes
7737185,I don't like that kind of cake.,B2,2822,1140,"likes & dislikes,negation"
10687320,What's causing this to happen?,B2,2823,1141,negation
6167398,There isn't any need to speak so loud.,B2,2841,1142,negation
8770157,She won the public speaking contest.,B2,2826,1143,
7390583,He put his hat back on and left.,B2,2835,1144,polite requests & manners
3342889,Thanks for letting me stay at your place.,B2,2840,1145,polite requests & manners
10479321,Were you able to get the motor started?,B2,2844,1146,
1830549,"If you'd eat a bit less, you'd lose a few pounds.",B2,2849,1147,
9538380,The motor is running.,B2,2844,1148,basic verbs & actions
11678939,Bruno kept the truth hidden.,B2,2837,1149,
10787754,I'm hardly ever ill.,B2,2834,1150,
12110973,The game hasn't been ported to PC.,B2,2846,1151,
12014661,We're letting the younger generation use it as a testing ground.,B2,2840,1152,
2689111,He would ring and she would respond.,B2,2857,1153,
7509996,I know that Tom is about the same height as me.,B2,2836,1154,"possession (my, your, his)"
11694475,Damiano can access Isabella's PC.,B2,2846,1155,"possession (my, your, his)"
271739,Raw fish easily goes bad.,B2,2853,1156,
52613,John is at his peak now.,B2,2847,1157,
6452013,He works in a secondary school.,B2,2861,1158,
3955417,The Sun is in the center of the solar system.,B2,2862,1159,
3156829,That puts it in perspective.,B2,2852,1160,
12776988,They campaign for economic reform.,B2,2854,1161,
247346,We need a sample in addition to materials.,B2,2859,1162,
12922972,The sun is the centre of our solar system.,B2,2862,1163,
318371,They took a sample of my blood at the hospital.,B2,2859,1164,
3318871,I didn't know how to respond.,B2,2857,1165,negation
6438729,How many pounds have you lost?,B2,2849,1166,numbers & counting
9501742,"I was wondering about that, too.",B2,2872,1167,
10294149,I bought the last available seats.,B2,2860,1168,
10860995,There are lots of empty seats in the room.,B2,2860,1169,
3732176,I still think we should've stayed home and just watched TV.,B2,2864,1170,
11698127,My mother is in a retirement home.,B2,2858,1171,family & relationships
1156507,"Once upon a time, there was a beautiful princess.",B2,2850,1172,
11670637,Tobias stayed inside.,B2,2864,1173,
6658367,I'm the one who puts the children to sleep.,B2,2852,1174,family & relationships
10580494,He's suffering from a cold.,B2,2865,1175,
7403250,He can do that if he tries.,B2,2868,1176,
9168122,We'll get through it somehow.,B2,2863,1177,
10869967,Take a deep breath in.,B2,2880,1178,
1398419,Please complete the attached job application form.,B2,2873,1179,polite requests & manners
283099,He made the ultimate decision.,B2,2869,1180,
12776048,He finds beauty in the unknown.,B2,2870,1181,
12522718,My phone's battery life is terrible.,B2,2877,1182,"possession (my, your, his)"
4496608,The doors automatically closed.,B2,2875,1183,
4926888,Fear comes from the unknown.,B2,2870,1184,
6429471,Mary paid all her bills.,B2,2878,1185,
8549169,He was very attached to the ring that his father had given him.,B2,2873,1186,"possession (my, your, his)"
10860101,How to destroy ivy?,B2,2887,1187,plants
7774384,We should leave that to the experts.,B2,2891,1188,
2358998,I have an investigation to conduct.,B2,2884,1189,
434140,A few of the balls are yellow.,B2,2876,1190,colors & shapes
4016530,My parents met on a blind date.,B2,2879,1191,family & relationships
7385722,She paid all her bills.,B2,2878,1192,
9387467,He couldn't have expressed himself more clearly.,B2,2892,1193,negation
12285380,Our differences must be set aside.,B2,2888,1194,
2771410,Some of the balls are yellow.,B2,2876,1195,colors & shapes
4474651,You have expressed your argument.,B2,2892,1196,
8139903,Their eyes met for a brief moment.,B2,2881,1197,"possession (my, your, his)"
7987285,Why did you paint your house green?,B2,2903,1198,colors & shapes
11084409,You can paint over it again when it's dry.,B2,2903,1199,
887242,She is engaged to him.,B2,2890,1200,family & relationships
289531,He held his breath while watching the match.,B2,2880,1201,sports
12508434,What did this pink candy taste like?,B2,2905,1202,colors & shapes
8543335,Be brief and direct in your speech.,B2,2881,1203,
8520747,She recognized him.,B2,2909,1204,
9493164,Everyone should grab themselves a plate.,B2,2896,1205,
12174686,He seemed to recognize him.,B2,2908,1206,
13030786,Everyone faces differences of opinion.,B2,2888,1207,
2980296,I had to get that off my chest.,B2,2883,1208,
11696548,Flavio went on to conduct the mission.,B2,2884,1209,
1581919,It's just a fantasy.,B2,2894,1210,
5809762,You can get a drivers license for this island at the police station.,B2,2902,1211,directions & locations
577198,"When I grow up, I'll be a pilot. And what will you be?",B2,2904,1212,future plans & goals
12882677,We left a note in the principal's office.,B2,2907,1213,
7237543,Sami wrote the wrong shipping address.,B2,2915,1214,
