id,text,difficulty,max_rank,rank,topics
8520726,He respected her.,C1,6007,748,
712848,Jane never backs down.,C1,6025,749,
2912001,How many pairs of shoes do you have?,C1,5992,750,numbers & counting
11739942,He respected her privacy.,C1,6007,751,
273633,Let me introduce a promising young writer to you.,C1,6001,752,greetings & introductions
3871280,Do you want to see my stamp collection?,C1,6012,753,likes & dislikes
3378240,You eat potato chips.,C1,5998,754,
240177,Don't talk about people behind their backs.,C1,6025,755,negation
13018627,Don’t blow it out of proportion.,C1,6002,756,negation
2984539,The king's throne was made out of solid gold.,C1,6013,757,
10511816,There are some advantages.,C1,6020,758,
10935499,The company's archives have survived.,C1,6022,759,
3134220,You're a real witch.,C1,6019,760,
12766702,Communication bridges the gap between cultures.,C1,6029,761,
8351414,Mary is in a silk dress.,C1,6011,762,
9986634,She had a red silk dress on.,C1,6011,763,colors & shapes
1210031,I tried to keep track of his declaration.,C1,6041,764,
6849389,I don't like wasting people's time.,C1,6018,765,"likes & dislikes,negation"
253852,I'd like to go cycling.,C1,6040,766,likes & dislikes
245422,"If you quit the job, you'll be burning your bridges.",C1,6029,767,
48164,The old house stands on a cliff.,C1,6037,768,
8500056,He changed his belly button ring.,C1,6026,769,
7172976,I thought that Tom was wasting his time doing that.,C1,6018,770,
593260,Dogs are faithful.,C1,6050,771,animals
10179668,Yanni was genuinely a good person.,C1,6054,772,
9771287,Yanni had a fig tree grown in his yard.,C1,6052,773,plants
6474506,Sami wasn't a faithful husband.,C1,6050,774,"family & relationships,negation"
8405738,She dated an endless array of bad boys.,C1,6023,775,
46287,The boy has a hunger for adventure.,C1,6058,776,
8509877,I think that's an important distinction.,C1,6044,777,
11692996,Damiano went back to the fitting room.,C1,6053,778,
5754861,Dragons don't exist.,C1,6046,779,"animals,negation"
7475952,They calculated their expenses.,C1,6031,780,
11466661,Dragons have wings and breathe out fire.,C1,6046,781,animals
4529842,We accept online donations.,C1,6045,782,
8855656,What are the advantages of cycling?,C1,6040,783,sports
2982300,The judge said that the case was outside of his jurisdiction.,C1,6064,784,
56080,It's like a weight has been lifted from my shoulders.,C1,6068,785,emotions
12720142,Laughter is good for human health.,C1,6065,786,
8030251,The doctor examined me.,C1,6048,787,
12221162,Sometimes the hardest thing and the best thing are the same thing.,C1,6055,788,emotions
7160538,Sami is genuinely happy with this place.,C1,6054,789,
623967,The most successful scientists are those who pose the right questions.,C1,6084,790,
4496583,The implications are clear.,C1,6060,791,"numbers & counting,animals"
8967156,What's remarkable is that a dog can count at all -- not that he counts poorly.,C1,6082,792,plants
6961258,Hand me a fig.,C1,6052,793,likes & dislikes
13235859,I don't like people who act all high and mighty.,C1,6072,794,emotions
3903027,I'm honored to work with her.,C1,6057,795,asking for help
9849618,Would you like to speak with a mental health provider?,C1,6087,796,polite requests & manners
12650170,Pour in a little more milk.,C1,6085,797,
6568426,Sami was loading up his equipment.,C1,6069,798,
10151192,She sang well.,C1,6094,799,basic verbs & actions
286739,I haven't read either of his novels.,C1,6074,800,negation
58500,This check was not honored.,C1,6057,801,negation
7213178,This is an innovative solution.,C1,6062,802,
8379175,Is this costume a rental?,C1,6091,803,
2584563,Where's the pine forest?,C1,6080,804,"directions & locations,plants"
11866956,He lifted his head.,C1,6068,805,basic verbs & actions
2961432,You should pay more attention to nutrition.,C1,6075,806,
249330,We took turns telling tales of strange happenings.,C1,6104,807,
10346319,I think he's playing very poorly.,C1,6082,808,
7962922,Sami watches our videos.,C1,6110,809,
11595006,Michael was seemingly trying to open the window.,C1,6095,810,
6168042,"This quest can have many outcomes, depending on the choices you make.",C1,6078,811,
3927455,Dan wanted to publish a book.,C1,6088,812,
6558819,She was a little anxious.,C1,6112,813,emotions
9241267,Nothing went wrong technically.,C1,6105,814,negation
7391763,She washed her car.,C1,6109,815,basic verbs & actions
8334370,Nobody challenged us.,C1,6118,816,negation
9167284,I was delighted.,C1,6126,817,emotions
12333877,I'd advise you to stay.,C1,6111,818,
57743,This shop is a rental video shop.,C1,6091,819,
802681,They sang about the things that were close to them.,C1,6094,820,
289058,He is always as busy as a bee.,C1,6114,821,
11035639,"A while later, they're sitting in a cafe.",C1,6116,822,
50095,The news delighted him.,C1,6126,823,emotions
8509056,What got resolved?,C1,6092,824,
6221967,I haven't yet washed the dishes.,C1,6109,825,"negation,basic verbs & actions"
8420386,I wouldn't disagree with that either.,C1,6130,826,negation
3913304,I'd advise you to let us go.,C1,6111,827,
8342333,Is this a bee?,C1,6114,828,animals
7117829,What are some wedding traditions in your country?,C1,6107,829,
2730409,Where is my diary?,C1,6129,830,"possession (my, your, his)"
11882062,"Off to bed, darling, it's late.",C1,6125,831,
2549328,I'm fixing it up.,C1,6139,832,basic verbs & actions
12295442,The weather forecast said it's going to rain.,C1,6143,833,basic verbs & actions
11698790,It's incredible how fast time flies.,C1,6142,834,basic verbs & actions
11440530,She heated the food.,C1,6146,835,
3286580,One sees clearly only with the heart. What is essential is invisible to the eye.,C1,6153,836,
11632925,"He's a dairy farmer, and often gets up at the crack of dawn.",C1,6123,837,
279377,"A word, once out, flies everywhere.",C1,6142,838,
9109373,This is destroying your life.,C1,6128,839,
12036569,The debate heated up quickly.,C1,6146,840,
7517473,I didn't know Tom was a dairy farmer.,C1,6123,841,
8740486,Some people disagree with me and some people agree with me.,C1,6130,842,
3916523,I gave him a hug.,C1,6147,843,
8129878,This is an indoor cat.,C1,6150,844,animals
10463454,The meeting lasted longer than I expected.,C1,6158,845,
10093039,My views have evolved since then.,C1,6137,846,
509646,He's very influential in the world of medicine.,C1,6151,847,
272595,The snow will soon disappear.,C1,6131,848,
12696640,She uses olive oil for cooking.,C1,6168,849,
7039599,The teacher gave me a hug.,C1,6147,850,
9975362,Yanni bought a few glass drill bits from a home improvement store.,C1,6132,851,
8527164,"He's fixing that, isn't he?",C1,6139,852,
275567,A heavy rain prevented me from going.,C1,6171,853,
2063264,We'd better do something about this leak.,C1,6160,854,
7264131,Sami left his lighter outside.,C1,6161,855,"possession (my, your, his)"
10261928,These waves flow through space toward the receiver.,C1,6172,856,
4501659,Is that a recommendation?,C1,6173,857,
11277796,I like these blue jeans.,C1,6154,858,"likes & dislikes,colors & shapes"
13079852,Oil is lighter than water.,C1,6161,859,
318076,His notion is that planes are safer than cars.,C1,6177,860,"possession (my, your, his)"
9013829,There's a hole in the jeans.,C1,6154,861,shopping & prices
5746819,I don't intend to dance.,C1,6152,862,"negation,future plans & goals"
5288621,How much are these potatoes?,C1,6170,863,
12102928,Where do the musicians come from?,C1,6167,864,
6063938,We need more potatoes.,C1,6170,865,
7475125,They look like they're suspicious.,C1,6189,866,
12244882,This is an olive.,C1,6168,867,
7396294,She looked like she was suspicious.,C1,6189,868,
1887388,I haven't felt like this since I was a teenager.,C1,6191,869,emotions
3724312,That'll stop the leak.,C1,6160,870,
441961,Please read the meter.,C1,6165,871,
267969,The boy acknowledged having lied.,C1,6203,872,
719296,This shop sells very good shoes.,C1,6178,873,shopping & prices
282006,"When the cat's away, the mice do play.",C1,6166,874,
12259570,What's something you're passionate about?,C1,6169,875,likes & dislikes
7930283,This meat is tender.,C1,6192,876,
902799,"Surprisingly, he was good at singing.",C1,6187,877,
10910815,"Although it's a vacuum, it's not like there's nothing there.",C1,6197,878,negation
11513277,John was surrounded by mice.,C1,6166,879,animals
12585844,Not everything can be thoroughly explained in life.,C1,6193,880,negation
13342232,He agrees with the offer proposed.,C1,6205,881,
11632070,Gunter stood there just like a statue.,C1,6186,882,
9414936,Walking is beneficial.,C1,6211,883,
2028150,Poverty is no bar to joy when friends approve.,C1,6208,884,
8101812,Her mother did not approve of him.,C1,6208,885,
1816624,"That was a recommendation, not a command.",C1,6173,886,
67901,That store sells a wide range of goods.,C1,6178,887,shopping & prices
55378,This is the house which was designed by a famous architect.,C1,6209,888,
6502234,Tom and Mary seem to be thoroughly enjoying themselves.,C1,6193,889,
9770542,I don't care if she agrees or not.,C1,6205,890,negation
7237611,Sami isn't familiar with this cartoon.,C1,6221,891,
3735695,The butler opened the door.,C1,6219,892,
4529879,I kind of anticipated that.,C1,6207,893,
12466772,He wasn't bleeding from the nose.,C1,6212,894,negation
9211297,What console do you play on?,C1,6227,895,
11711714,The breeding of those plants is licensed.,C1,6214,896,plants
8991390,We don't have the official confirmation.,C1,6226,897,
11145242,Thank you for the confirmation.,C1,6226,898,polite requests & manners
313070,She acknowledged having made a mistake.,C1,6203,899,
8530327,I told Tom to be more fabulous.,C1,6241,900,
4703068,She's a bride.,C1,6215,901,family & relationships
2819573,The trees have begun to bud.,C1,6218,902,plants
12468149,We're celebrities.,C1,6222,903,
2203629,You're contributing.,C1,6229,904,
11417818,They breed sheep.,C1,6213,905,animals
13003585,He focuses on looking his best.,C1,6244,906,
20214,Regular exercise is beneficial to good health.,C1,6211,907,
1427143,Both my father and my brother like gambling.,C1,6248,908,family & relationships
50208,The doors fold back.,C1,6245,909,
3462799,You are fabulous.,C1,6241,910,
10283487,I'd never seen a real elephant.,C1,6236,911,animals
1911916,She pushed me gently.,C1,6249,912,
8035381,I should have hired a butler.,C1,6219,913,
8527312,"She's contributing, isn't she?",C1,6229,914,
266218,Will you hand in your essays at the end of the lesson?,C1,6238,915,in the classroom
13017227,The elephant is clever.,C1,6236,916,animals
11543026,Mark still believes in fairy tales.,C1,6242,917,
2954193,Who's your favorite cartoon character?,C1,6221,918,likes & dislikes
8717512,He is totally exhausted.,C1,6239,919,emotions
245665,She went nearly mad with grief after the child died.,C1,6251,920,emotions
3825957,How much fabric did you buy?,C1,6240,921,shopping & prices
1565692,I like to be organised!,C1,6273,922,likes & dislikes
7183310,Sami was really frustrated.,C1,6247,923,emotions
572469,Today I'm lacking inspiration.,C1,6260,924,
6982152,The mountain fairy is a beautiful creature.,C1,6242,925,
5136901,We're investigating the situation.,C1,6257,926,basic verbs & actions
5085931,"It was inevitable, wasn't it?",C1,6256,927,
1718118,I don't know that there's any great merit in that.,C1,6267,928,negation
249349,We walked along an avenue lined with trees.,C1,6263,929,"plants,directions & locations"
12317914,Our fathers are brothers.,C1,6243,930,family & relationships
10739096,I was beginning to feel frustrated.,C1,6247,931,emotions
12111043,I like having a lot of pockets.,C1,6281,932,likes & dislikes
7138054,Sami can't predict the future.,C1,6283,933,"future plans & goals,negation"
842983,The heat is overwhelming.,C1,6274,934,emotions
6382894,Sami was so pale.,C1,6275,935,
7267895,Sami was obsessed with this story.,C1,6272,936,
11277119,Do you have any unusual pets? Would you like to?,C1,6280,937,"animals,likes & dislikes"
5494878,It might be worth investigating.,C1,6257,938,
11675072,I was lacking self-confidence.,C1,6260,939,
11244294,He laughs and makes people laugh.,C1,6261,940,basic verbs & actions
8477308,He's a pastor.,C1,6277,941,
11548866,She realised she had feelings for him.,C1,6290,942,emotions
10633370,We lined up for the bus.,C1,6263,943,basic verbs & actions
12198139,"If you buy a pound of tea, the merchant will give you a pound of sugar for free.",C1,6266,944,shopping & prices
2249178,It's pretty overwhelming.,C1,6274,945,emotions
269785,I'm getting my wisdom tooth.,C1,6305,946,
12949630,He had more pressing concerns.,C1,6286,947,
7218886,Have you solved that problem yet?,C1,6298,948,
7378570,Mary could feel her knees shaking.,C1,6295,949,emotions
11642502,"Are you married? ""Yes, but I live separately from my husband.""",C1,6294,950,family & relationships
10110889,My jeans are torn.,C1,6306,951,"possession (my, your, his)"
6689550,Pay together or separately?,C1,6294,952,shopping & prices
2480035,The roof of the church needs repairs.,C1,6292,953,
9735456,It's impossible to predict what might happen.,C1,6283,954,future plans & goals
8089833,Wild animals are not pets.,C1,6280,955,animals
12251852,They paid the toll.,C1,6304,956,
7217903,The map was very old and it was torn here and there.,C1,6306,957,
280893,There was a subtle difference between their views.,C1,6301,958,
11880672,She transformed since the accident.,C1,6309,959,
8013607,Don't eat pig. It's poison.,C1,6282,960,negation
12868631,Where do I adjust the volume?,C1,6320,961,asking for help
12918843,I found shoe prints in the mud.,C1,6287,962,
3755337,I am a widow.,C1,6317,963,
45920,The student has already solved all the problems.,C1,6298,964,
12291689,He realised that he was lying to himself.,C1,6290,965,
1402972,I've often thought that about my personal trainer.,C1,6308,966,
269676,I had the nerve removed from my tooth.,C1,6305,967,
12691513,There are subtle differences.,C1,6301,968,negation
6575106,Sami never wears business suits.,C1,6316,969,
10011476,Yanni went underneath the vehicle.,C1,6311,970,
7127074,How is the heat wave affecting you?,C1,6322,971,
11266249,Your assumption that I love food is correct.,C1,6328,972,likes & dislikes
707505,Which food do you think tastes best?,C1,6302,973,
69828,How do you assess your students?,C1,6327,974,
6958034,She wears glasses.,C1,6316,975,
318730,The couple transformed chemistry into a modern science.,C1,6309,976,
10482651,That's another matter altogether.,C1,6324,977,family & relationships
12925372,They like making their wives happy.,C1,6318,978,
10218343,That is an unbelievable story.,C1,6310,979,
11657601,Why is he avoiding us?,C1,6332,980,
8591816,I'm sure that I've seen this shirt in the warehouse.,C1,6315,981,
10727128,The adult tooth underneath pushed out the loose baby tooth.,C1,6311,982,
6563614,The study may help researchers understand how human brains change as we age.,C1,6337,983,
10888750,At the bottom of the basket there was a letter.,C1,6333,984,
11881820,Try to find a quiet place where you can concentrate on your work.,C1,6345,985,
11748875,Diego had a full beard.,C1,6334,986,negation
3919557,There was no avoiding her.,C1,6332,987,
297570,He assured me of his help.,C1,6329,988,polite requests & manners
3892729,Will you stop answering my questions with a question?,C1,6326,989,
5679618,Humans have big brains.,C1,6337,990,polite requests & manners
70404,Please forgive me for not answering your letter.,C1,6326,991,polite requests & manners
2737401,Would you like another cookie?,C1,6349,992,
48408,The consequence was that she lost her job.,C1,6347,993,
7397836,He has assured me he'll do that.,C1,6329,994,
8127585,My memory card reader displays an error message.,C1,6352,995,
10763944,Could this have been avoided?,C1,6331,996,negation
12149236,I had a beard the last time you saw me.,C1,6334,997,
7242194,Sami doesn't curse.,C1,6351,998,negation
4495826,That assumption is wrong.,C1,6328,999,
10242233,The flame died out.,C1,6357,1000,
8962977,There's a little water in the bucket.,C1,6338,1001,
7438562,They said that they thought I'm charming.,C1,6341,1002,
11693179,Damiano wanted to explore that drain.,C1,6353,1003,
2007666,Let's go get a burger.,C1,6339,1004,at the restaurant
7809949,I went to her graduation ceremony.,C1,6362,1005,
7286611,Sami's favorite blanket was blue.,C1,6336,1006,"colors & shapes,possession (my, your, his)"
60711,Please fill this bucket with water.,C1,6338,1007,polite requests & manners
7439491,They said they thought I'm charming.,C1,6341,1008,
9927096,We did that just for kicks.,C1,6371,1009,
7737283,What fruits are in season now?,C1,6360,1010,"days, months & seasons"
8351019,We think it's the beginning of a new generation of computing.,C1,6344,1011,
3370325,The ink is still wet.,C1,6368,1012,
2503070,"I dropped her a broad hint, but she didn't catch on.",C1,6363,1013,
1898303,My pen has run out of ink.,C1,6368,1014,"possession (my, your, his)"
2689599,Look at the distant horizon!,C1,6364,1015,
3542784,He spoke his mind freely.,C1,6359,1016,
9866551,Forests help provide the air we breathe and play a major role in providing clean water.,C1,6358,1017,plants
7131281,Doing that was harder than I ever imagined.,C1,6366,1018,
2889414,I think it is not the cause but the consequence.,C1,6347,1019,negation
11117709,We're measuring the depth of the river.,C1,6377,1020,
11678307,Alberto grabbed Isabella into his arms.,C1,6361,1021,
317408,She was nicely dressed.,C1,6386,1022,
6630945,Drain the oil.,C1,6353,1023,
39435,Ted is looking forward to going abroad after graduation.,C1,6362,1024,future plans & goals
306788,They hoped to change their outlook and plans.,C1,6392,1025,future plans & goals
12777624,Is destiny real or imagined?,C1,6366,1026,
8950775,The town has one of the biggest ports in the country.,C1,6396,1027,
11382705,Derek bought fruits and vegetables.,C1,6360,1028,shopping & prices
533105,This shop has all kinds of foreign-language magazines.,C1,6375,1029,language learning
10549860,A pet monkey would be a lot of work.,C1,6380,1030,animals
72274,I have just received your letter of the ninth.,C1,6387,1031,
258566,I work for a firm of publishers.,C1,6400,1032,
6061417,I think this little bird fell from the nest.,C1,6384,1033,animals
7070714,Art teachers should expand your creative horizon.,C1,6364,1034,
6263515,Are you miserable doing that?,C1,6378,1035,emotions
6205944,I couldn't give a monkey's.,C1,6380,1036,
13005749,We preferred to stay at home because of the miserable weather.,C1,6378,1037,"days, months & seasons"
10645132,By no means is he petty.,C1,6394,1038,negation
11755267,"To begin with, it saves time.",C1,6411,1039,"days, months & seasons"
4256524,In summer the temperature rises.,C1,6410,1040,"days, months & seasons"
4499029,The momentum was gone.,C1,6379,1041,negation
7117379,I'm not under any obligation to do that.,C1,6390,1042,shopping & prices
10176183,Where did they buy this motorcycle?,C1,6382,1043,shopping & prices
6616515,These shorts don't fit anymore.,C1,6415,1044,
57550,This meat can be preserved long.,C1,6397,1045,
4507112,Rises in temperature create the ideal conditions for catching colds.,C1,6410,1046,"days, months & seasons"
1532073,"Little by little, the bird made his nest.",C1,6384,1047,animals
11891997,What's the most unique accommodation you've stayed in?,C1,6430,1048,
11137885,We see it as a great honour that the findings of our research have been recognised in this way.,C1,6405,1049,
3818093,Why would that scare you?,C1,6413,1050,emotions
11793516,People started using that cemetery again.,C1,6444,1051,
2959447,During whose reign was that church built?,C1,6407,1052,
8205533,He recognised me to be a more experienced driver.,C1,6405,1053,
1532856,There's nothing to be ashamed of.,C1,6437,1054,
10188432,The submission deadline has been extended.,C1,6419,1055,
320367,I'm sorry for the delay in responding.,C1,6408,1056,polite requests & manners
36866,What quantity of paper do you need?,C1,6401,1057,
11422761,Humans don't run on batteries.,C1,6441,1058,negation
10682786,He was rolling a cigarette.,C1,6449,1059,
13270162,Love has the power to heal emotional wounds.,C1,6428,1060,emotions
22750,We cannot speak too highly of his great achievements.,C1,6431,1061,
9969430,We're ambulance drivers.,C1,6435,1062,
10342434,Do not engage in other work before completing your task.,C1,6451,1063,negation
3662962,It was sunny.,C1,6420,1064,
9257912,What if they cheat?,C1,6446,1065,
263431,Don't you think it's wrong to cheat on an examination?,C1,6446,1066,negation
11275449,You know I can't stay mad at you when you make such an adorable face.,C1,6433,1067,emotions
2631808,It'll be sunny.,C1,6420,1068,
43029,"Then the younger brother set off, and the elder remained behind.",C1,6465,1069,
22420,The company is in deficit.,C1,6456,1070,
8865135,I never cut corners.,C1,6454,1071,negation
2218362,You're so adorable.,C1,6433,1072,
11652931,Paul was just smoking his cigarette.,C1,6449,1073,negation
6867258,Sami didn't elaborate on the task.,C1,6464,1074,
237867,The elder brother was living in a village and had grown neither rich nor poor.,C1,6465,1075,
7241649,Sami filmed another video.,C1,6471,1076,emotions
3826521,Maybe I should be ashamed.,C1,6437,1077,
538924,I've tried everything I know to cheer him up.,C1,6447,1078,
12775001,Exploring the universe takes courage.,C1,6468,1079,
6877469,What's your area of expertise?,C1,6467,1080,
10612504,I assure you that I'd do that if I were allowed to.,C1,6438,1081,directions & locations
4015740,Where do the batteries go?,C1,6441,1082,shopping & prices
2917282,"When do the guided tours of the president's house take place, and how much do they cost?",C1,6474,1083,shopping & prices
10317992,The compact edition doesn't cost as much.,C1,6450,1084,
311701,She had escaped detection somehow.,C1,6461,1085,
249023,We encountered many difficulties.,C1,6466,1086,
7063141,"The devices can also complete actions in the home. These include turning lights on and off, and controlling systems for heating and cooling and security.",C1,6453,1087,family & relationships
10022864,My younger sister plays with the doll.,C1,6462,1088,
6810223,Sami insisted.,C1,6483,1089,
3006838,He's independently wealthy.,C1,6481,1090,
2249383,It's worth exploring.,C1,6468,1091,animals
11887059,Don't forget to clean the guinea pig's cage regularly.,C1,6475,1092,
7267405,Sami is going to the grocery store.,C1,6473,1093,
12427827,He donated.,C1,6463,1094,negation
6071794,Don't you want to know who donated the money?,C1,6463,1095,likes & dislikes
1049308,Fried food does not agree with me.,C1,6472,1096,emotions
12496422,I think I'm happier than most people.,C1,6477,1097,
7185622,Sami has filmed a video.,C1,6471,1098,future plans & goals
10784797,Have you finished packing for your trip?,C1,6496,1099,
2833411,"If more people gave blood, the world would be a happier place.",C1,6477,1100,
3596979,It's a matter of priorities.,C1,6503,1101,directions & locations
321295,The land to the northeast was low-lying.,C1,6494,1102,
11770345,She was chosen for her promising leadership qualities.,C1,6509,1103,
5744365,This is more interactive.,C1,6486,1104,
11696147,Flavio works at a grocery store.,C1,6473,1105,
2955223,Did you need a laundry basket?,C1,6488,1106,
7123201,Revenues were lower than we expected.,C1,6514,1107,
7732659,I'm sure there's a rational explanation for this.,C1,6511,1108,
12135140,There was a pile of laundry on the floor.,C1,6488,1109,
2387545,I need the password.,C1,6498,1110,
1991833,She's wearing high heels.,C1,6478,1111,
7140574,Sami rides a bus to work.,C1,6515,1112,
11323171,I hate long plane rides.,C1,6515,1113,likes & dislikes
5822182,This house has solar panels.,C1,6497,1114,
3356318,You don't have to shout.,C1,6519,1115,"polite requests & manners,negation"
47516,He insisted on going to the department store with his mother.,C1,6483,1116,family & relationships
11533236,There's no sign of damage to the hull.,C1,6480,1117,negation
12969734,"With our eyes we see, we look, we observe, and we read.",C1,6495,1118,basic verbs & actions
6552688,We've got a lot more packing to do before leaving.,C1,6496,1119,
616036,The doctor took my pulse.,C1,6507,1120,
10624443,That isn't a snake. It's just a piece of rope.,C1,6517,1121,negation
12386736,I'm the person who will take the last piece of food from the table when everyone is pretending they're full.,C1,6502,1122,
1320261,There are some spectacular things on that site.,C1,6523,1123,
12493270,Let's change the password.,C1,6498,1124,
8216115,How is Tom's last name pronounced?,C1,6504,1125,
16899,You have a regular pulse.,C1,6507,1126,
11325097,He guided the tourists around the city.,C1,6531,1127,
4940139,Please don't shout.,C1,6519,1128,polite requests & manners
2177989,The specified email is already registered.,C1,6522,1129,
6048590,Tom and Mary have different priorities.,C1,6503,1130,
5757904,I'm not switching.,C1,6527,1131,negation
3557495,I don't have enough money to buy the latest smartphone.,C1,6521,1132,negation
8078708,That proves my theory.,C1,6506,1133,
8801594,Yanni has a high tolerance to pain.,C1,6530,1134,
2820819,Pass the rope through the ring and tie it.,C1,6517,1135,
10856756,Are you accomplishing your objectives?,C1,6538,1136,
7492993,Red wine isn't traditionally served with fish.,C1,6532,1137,negation
300485,I think he needs to alter his lifestyle.,C1,6540,1138,
11717640,Technological development enabled scientific development.,C1,6528,1139,
8219032,What are you trying to accomplish?,C1,6538,1140,
11482618,He always treats me nicely.,C1,6534,1141,
13406270,I received a subscription form for new shares.,C1,6526,1142,
1040509,Tom wasn't in the mood to accept Mary's apology.,C1,6541,1143,negation
13210446,"Give me your answer, I beg you.",C1,6544,1144,polite requests & manners
245275,"Unfortunately, the hotel that you suggested was completely booked up.",C1,6546,1145,
6709837,Sami traveled alone.,C1,6533,1146,
7441236,"They aren't disturbing you, are they?",C1,6562,1147,negation
3286993,I've done nothing exceptional.,C1,6571,1148,negation
300187,He belongs to the brass band.,C1,6549,1149,
314424,She treats me as if I were a baby.,C1,6534,1150,
2731640,I was only hired temporarily.,C1,6529,1151,
6577463,Can you buzz me in?,C1,6550,1152,polite requests & manners
3911164,You owe him an apology.,C1,6541,1153,
8782672,Some of them are happy; others are unhappy.,C1,6535,1154,emotions
6346858,Who do you usually go bowling with?,C1,6548,1155,sports
10918921,I beg of you not to do this thing.,C1,6544,1156,polite requests & manners
5650313,It's freezing outside.,C1,6576,1157,
6345296,You looked like you were embarrassed.,C1,6570,1158,emotions
6890653,"Are you good at bowling? ""Yes. I think I'm fairly good at bowling.""",C1,6548,1159,sports
12760220,I'll dip my bread in it.,C1,6561,1160,
9410325,Yanni isn't real good with measurements.,C1,6590,1161,negation
25472,Many plants and crops grow here thanks to the mild climate.,C1,6554,1162,plants
10836115,"No harm, no foul.",C1,6574,1163,
8303739,Plug the oven in and see if it still works.,C1,6602,1164,
12206912,I'm aware of my limitations.,C1,6587,1165,
285146,I'll give him a buzz.,C1,6550,1166,
5265819,"Frankly, I don't like it.",C1,6575,1167,likes & dislikes
766354,I want to visit a medieval village.,C1,6592,1168,future plans & goals
70691,"Judging from what you say, he must be a great writer.",C1,6584,1169,
9179915,Dresses were never her thing.,C1,6565,1170,
7511123,I didn't know that you didn't have a passport.,C1,6604,1171,negation
3406456,Love is stronger than hatred.,C1,6580,1172,
515526,These dresses are too large.,C1,6565,1173,
4270208,"He can't be very wealthy, judging from his salary.",C1,6584,1174,
10326152,We'll have to upgrade our servers.,C1,6617,1175,language learning
2047353,That's an exact measurement.,C1,6589,1176,language learning
10335688,"Written language influences spoken language, and spoken language influences written language.",C1,6582,1177,language learning
8974460,The language we use influences our way of thinking.,C1,6582,1178,
12637306,She proceeds this way on every occasion.,C1,6608,1179,
315304,She grew up to be a slim girl.,C1,6621,1180,
5001040,The passport is clearly fake.,C1,6604,1181,
325451,"If you stack the dishes up by the sink, I'll do them later.",C1,6626,1182,
13010026,He knew the names of all the knights.,C1,6585,1183,animals
6689632,I thought I saw a rabbit on the road.,C1,6609,1184,
11853097,Turn off the lamp. I want to sleep.,C1,6586,1185,
8392708,She's a beautiful and sophisticated woman.,C1,6623,1186,
277084,The subway line is going to be extended out this way.,C1,6630,1187,
6205959,The idea that life similar to our own could exist on other planets is fascinating to me.,C1,6607,1188,
5011425,Are you afraid of rats?,C1,6612,1189,emotions
11748361,Diego put out the fire and went inside his tent.,C1,6635,1190,
12066240,Does every star have planets?,C1,6607,1191,
10551453,She's a professor whose works you could stack up to head height.,C1,6626,1192,
3177995,Do you ever take sleeping pills?,C1,6606,1193,
8392710,She's a sophisticated lady.,C1,6623,1194,
68327,He is a slim child.,C1,6621,1195,
9170076,She travels all around the world.,C1,6638,1196,
9817591,Yanni has a beautiful and supportive wife.,C1,6631,1197,family & relationships
298385,He shook it and looked again.,C1,6618,1198,
10588713,Do you try to find symbols in your night dreams?,C1,6633,1199,
12769368,"We rise with the tide, steady and strong.",C1,6637,1200,
7981977,Sami wanted to withdraw money.,C1,6644,1201,
12919051,I set the tent up near the lake.,C1,6635,1202,
7911990,Read the tablet.,C1,6634,1203,
33892,The helicopter is so useful that someday it may take the place of cars and trains.,C1,6622,1204,
6496395,Tom and Mary said they thought it was time for them to retire.,C1,6613,1205,
8100087,By subway it's more direct; you don't need to transfer.,C1,6630,1206,directions & locations
7197993,Sami is going to try anyways.,C1,6650,1207,
6570573,I'm sometimes lonely on weekends.,C1,6643,1208,emotions
11982589,Robert used to help his father in the shop at weekends.,C1,6643,1209,
12421051,I'm warming up right now.,C1,6641,1210,
11771649,The wind blows very hard at this time of the year.,C1,6658,1211,"days, months & seasons"
285974,"Because of his determination, he was able to tide over the crisis.",C1,6637,1212,
1229372,Have you decided the subject of your thesis?,C1,6636,1213,
6537505,I'm the youngest.,C1,6646,1214,
8566590,He took a step backwards.,C1,6655,1215,
6907452,We'll have to perform a kind of psychological warfare on our consumers if we want them to buy into this.,C1,6640,1216,
326391,This is a condition caused by aging.,C1,6647,1217,
5725628,People are looking for alternatives.,C1,6649,1218,
12946779,He didn't want the pizza anyways.,C1,6650,1219,
10525048,Do we have any paper clips?,C1,6664,1220,
13328398,How to deal with bugs?,C1,6661,1221,
12306822,The son of my elder sister is as old as my youngest brother.,C1,6646,1222,
5211624,I have blonde hair.,C1,6657,1223,
10808108,Be authentic.,C1,6653,1224,
7229370,"Sami bust out, laughing.",C1,6662,1225,
2481235,Would you mind clearing up a few points for me?,C1,6663,1226,
6165212,Her laughter is an authentic expression of the joy of living.,C1,6653,1227,
9670136,A cold wind blows.,C1,6658,1228,
11621704,We have some bugs to fix.,C1,6661,1229,
11703308,Lorenzo didn't ask any questions and continued to comply.,C1,6667,1230,
6325412,Sami's parents divorced shortly after.,C1,6674,1231,
11647101,Lukas has been seeing and experiencing strange things.,C1,6684,1232,
13003442,He's experiencing more difficulties.,C1,6684,1233,
11581197,Matthew crashed into an apple tree.,C1,6670,1234,
2761672,Doesn't that bolt seem loose?,C1,6659,1235,
8456276,I need to by a new collar for my dog.,C1,6665,1236,
10610283,I haven't yet counted.,C1,6669,1237,
11645862,It was creepy down there.,C1,6671,1238,
