id,text,difficulty,max_rank,rank,topics
7828060,You've given me so much already.,A2,372,509,"personal pronouns,basic verbs & actions"
6782357,Sami was making a video.,A2,363,510,"personal pronouns,basic verbs & actions"
10890374,We can talk about this another time if you want.,A2,368,511,basic verbs & actions
6243727,How many hours have you been doing that?,A2,388,512,numbers & counting
251111,Don't let go of my hand.,A2,375,513,"polite requests & manners,personal pronouns,basic verbs & actions"
3905805,I've become used to her.,A2,381,514,basic verbs & actions
6439922,It's going to take hours.,A2,388,515,telling time
274644,Where are all the others?,A2,366,516,directions & locations
5848358,How could such an important fact be left out?,A2,371,517,basic verbs & actions
7440547,They said they'd pay the bill.,A2,390,518,basic verbs & actions
9373620,How many single men do you know?,A2,380,519,numbers & counting
262572,Our school is in the south of the city.,A2,392,520,directions & locations
13023370,He will make history.,A2,397,521,"future plans & goals,basic verbs & actions"
2663504,That's the whole problem.,A2,391,522,basic verbs & actions
10778790,"Look, she's coming.",A2,383,523,basic verbs & actions
4685803,Let me win for once.,A2,408,524,polite requests & manners
2241121,We haven't started.,A2,405,525,negation
9926306,What does he want to become?,A2,381,526,future plans & goals
12056753,I've said it often enough.,A2,379,527,basic verbs & actions
5048527,What's the problem now?,A2,391,528,basic verbs & actions
6076607,I have several friends who do that.,A2,404,529,basic verbs & actions
71664,We're almost there.,A2,395,530,basic verbs & actions
282837,I think you have the wrong number.,A2,409,531,basic verbs & actions
435410,It's too large.,A2,399,532,basic verbs & actions
11548076,We've got things under control.,A2,384,533,basic verbs & actions
6954607,What kind of food don't you like?,A2,386,534,likes & dislikes
7476325,They say they aren't coming.,A2,383,535,negation
8862437,"Actually, that's not true.",A2,393,536,negation
6405459,Sami thought that this had something to do with the matter.,A2,415,537,basic verbs & actions
8532323,He thought she'd be in her office.,A2,389,538,basic verbs & actions
3905821,I'm taking this to them.,A2,406,539,"personal pronouns,basic verbs & actions"
5825600,It's a kind of pretty place.,A2,416,540,basic verbs & actions
1887376,I have to do a little research.,A2,402,541,basic verbs & actions
263173,We lost our way and did not know what to do.,A2,400,542,basic verbs & actions
3909049,I'm taking him some food.,A2,406,543,"personal pronouns,basic verbs & actions"
5158739,We all got along.,A2,410,544,basic verbs & actions
6414569,Mary still has a lot of things she needs to do.,A2,422,545,basic verbs & actions
6715867,Sami went into a room.,A2,403,546,basic verbs & actions
11033596,Change the air.,A2,418,547,basic verbs & actions
704412,I believe this lost man.,A2,400,548,basic verbs & actions
4128221,Let's go! It'll be something to remember.,A2,417,549,basic verbs & actions
11188290,Do you want a bit?,A2,419,550,basic verbs & actions
3615702,I can tell my best friend anything.,A2,420,551,family & relationships
71355,It's a better line than when you used to call me from the university.,A2,407,552,basic verbs & actions
12222865,Are you sure you're not wrong?,A2,409,553,negation
9420395,Did we find out who that girl was?,A2,413,554,"personal pronouns,basic verbs & actions"
12388266,Tom wouldn't understand it.,A2,427,555,negation
252941,I have seen that girl before.,A2,413,556,basic verbs & actions
12973307,I probably am too kind to others.,A2,425,557,
6425582,Mary has all the money she needs.,A2,422,558,
2996329,Anyone could have made it.,A2,411,559,
3907528,It made me feel close to them.,A2,431,560,emotions
6566257,I only live here because it's close to work.,A2,431,561,
11040301,"Now that you say it, yeah, I feel like that, too.",A2,428,562,emotions
2408150,I think that would be nice.,A2,423,563,
3178614,It's probably hard.,A2,425,564,
3455741,Have you any idea what you've done?,A2,434,565,
10172788,The past is never going to come back.,A2,437,566,
3910804,Don't you remember her?,A2,417,567,negation
11844643,That wasn't me saying that.,A2,426,568,negation
72251,How much time does it take to get from A to B?,A2,440,569,telling time
13265297,Let me think about that a bit more.,A2,419,570,
12998945,Not everything is as it looks.,A2,436,571,negation
290814,He made a big hit in that business.,A2,421,572,
309990,She is human.,A2,444,573,
8828599,Every single person who comes up here says that.,A2,432,574,
7232571,I don't think that it would be possible to do that.,A2,438,575,negation
7394247,She said that's not what she wanted.,A2,439,576,negation
3392573,Let's stop playing games.,A2,424,577,
2407888,I think I'll wait here.,A2,451,578,
13252539,This class is very important.,A2,430,579,in the classroom
452815,I'm sure that he's happy.,A2,443,580,emotions
12372317,"Yeah, that's right! Thanks.",A2,428,581,polite requests & manners
3917648,I'm going to wait here for them.,A2,451,582,future plans & goals
3001257,It looks like Tom was right.,A2,436,583,
3347135,You need to move away.,A2,447,584,
5440596,I didn't do anything special.,A2,460,585,negation
9772376,I can ask her to help me.,A2,453,586,asking for help
12717523,I saw it and thought of you.,A2,459,587,"personal pronouns,basic verbs & actions"
887026,She called him to say that she'd be late.,A2,456,588,"personal pronouns,basic verbs & actions"
8377863,You're a human being.,A2,444,589,personal pronouns
9816818,I don't need either of those.,A2,464,590,negation
7400934,She said that she wanted to go.,A2,439,591,"personal pronouns,basic verbs & actions"
4013697,Are you going to call the police?,A2,471,592,"basic verbs & actions,asking for help"
931530,How do I get to the police?,A2,471,593,directions & locations
10533114,Who's this woman?,A2,452,594,greetings & introductions
12546758,I'm a little short on money right now.,A2,472,595,personal pronouns
3919947,Ask her not to wait for me.,A2,453,596,polite requests & manners
6102516,Do you want us to leave now?,A2,457,597,"personal pronouns,basic verbs & actions"
2780758,That's still an open question.,A2,448,598,
10803379,What do you think is the cause of that?,A2,441,599,
1084222,I will watch it.,A2,461,600,future plans & goals
1453224,I'll see you in the morning.,A2,470,601,future plans & goals
8558591,This is a very good deal.,A2,477,602,
10646970,Can you let me off at the next light?,A2,467,603,polite requests & manners
11631731,We're low on food.,A2,468,604,
12235576,We know nothing about the future.,A2,466,605,future plans & goals
6709623,Sami was there for a reason.,A2,479,606,
2441093,He also saw it.,A2,459,607,"personal pronouns,basic verbs & actions"
8866665,She's taken a day off.,A2,474,608,"personal pronouns,basic verbs & actions"
6213486,I don't know him either.,A2,464,609,negation
11891325,They have taken a bad way.,A2,474,610,"personal pronouns,basic verbs & actions"
2329608,I got here as soon as I could.,A2,482,611,basic verbs & actions
6341708,There's no reason why you shouldn't do that.,A2,479,612,negation
8362431,Sami had a good heart.,A2,491,613,
267437,The business is in the red.,A2,480,614,
5609602,I still have a lot of things to buy.,A2,476,615,basic verbs & actions
296817,He looks young for his age.,A2,475,616,
2540039,I'm working on my report right now.,A2,481,617,basic verbs & actions
16078,You can number me among your friends.,A2,486,618,personal pronouns
10900643,Find me a place to stay for the night.,A2,473,619,directions & locations
3904080,Let's check with him.,A2,487,620,basic verbs & actions
3202428,I'd rather not tell you where I live.,A2,478,621,likes & dislikes
1545804,I don't know whether I will have time to do it.,A2,485,622,future plans & goals
9688503,The deal is all but done.,A2,477,623,
10863101,I'm one of the others.,A2,500,624,
52208,Soon you'll get used to living by yourself.,A2,503,625,
9636441,It's my turn to help you.,A2,484,626,"possession (my, your, his)"
5916131,I didn't do that by myself.,A2,493,627,negation
6235703,About how many minutes does it take to do that?,A2,492,628,numbers & counting
8664960,He majored in business.,A2,504,629,
9859766,"After the fire, there was a lot of ash.",A2,501,630,future plans & goals
5621862,We want to get back there as soon as we can.,A2,482,631,
22621,We came together to form a group.,A2,489,632,"personal pronouns,basic verbs & actions"
13085486,The building is close to me.,A2,510,633,directions & locations
12799596,They have asked yet.,A2,499,634,
11832853,Ivan was at a local market.,A2,513,635,
12430815,Please go a little further.,A2,490,636,"polite requests & manners,directions & locations"
7227724,I don't think that you should do that by yourself.,A2,496,637,negation
7120297,That's what made it so fun.,A2,502,638,
10273929,You know quite well that it isn't true.,A2,518,639,negation
2196912,How many players are there?,A2,507,640,numbers & counting
6118339,I haven't yet read the book you're talking about.,A2,520,641,negation
5763878,Who's the last one?,A2,500,642,
12588581,You act as you please.,A2,497,643,
10628260,You saw that yourself.,A2,496,644,personal pronouns
12606886,Can you call me? I don't know where I put the phone.,A2,506,645,asking for help
8352197,What's the real reason behind this?,A2,509,646,basic verbs & actions
12276144,Did you get left behind?,A2,509,647,
6378782,"Although this house is very big, it doesn't have enough room for both of us.",A2,498,648,
7733813,Which way is west?,A2,521,649,directions & locations
8392738,His house is on the market.,A2,513,650,"possession (my, your, his)"
11385717,They were available.,A2,524,651,
1404508,This book is about education.,A2,526,652,
10123898,Life is an art.,A2,508,653,
13167528,Available soon.,A2,524,654,basic verbs & actions
8584726,We need to come up with a better plan than this.,A2,516,655,likes & dislikes
6949779,How do you like living here?,A2,503,656,basic verbs & actions
312405,She works hard.,A2,522,657,
5737551,Why is that sometimes hard?,A2,533,658,
8920760,I'll show you an example.,A2,540,659,future plans & goals
12908069,He'll watch the kids next time.,A2,530,660,future plans & goals
6860894,We stay near the school.,A2,514,661,directions & locations
9029621,We were just getting ready to leave.,A2,532,662,basic verbs & actions
12765836,Not quite.,A2,518,663,negation
8942573,It's really not that easy.,A2,511,664,negation
2154927,Bring your best game.,A2,537,665,sports
13010925,I have not heard them saying something bad.,A2,542,666,negation
9638087,This is the street I used to live on.,A2,535,667,
9777664,Yanni put the baby down.,A2,547,668,basic verbs & actions
9248833,It's an example taken from life.,A2,540,669,
7357687,Sami isn't ready.,A2,532,670,negation
12277551,Could you watch the kids?,A2,530,671,polite requests & manners
12675343,He is in front of the house.,A2,529,672,directions & locations
9007891,It was time to take action.,A2,557,673,basic verbs & actions
1242859,There's no need for you to study.,A2,554,674,negation
6259721,You're the one I want to meet.,A2,544,675,personal pronouns
11618704,She gave you them.,A2,559,676,personal pronouns
8120616,The list is very long.,A2,531,677,
7306920,Sami went into college.,A2,538,678,
284845,He has not a little experience.,A2,541,679,negation
9146270,What type of business do you want to start?,A2,546,680,
11660130,Stefan was at the end of the street.,A2,535,681,directions & locations
3749321,Which month is it now?,A2,562,682,"days, months & seasons"
9295719,It's best to see it in action.,A2,557,683,basic verbs & actions
3915964,I have to give her a chance.,A2,548,684,
7172518,I thought that Tom had a chance to win.,A2,548,685,
9400591,The new office is across the street.,A2,556,686,directions & locations
11566266,I never see my son with an open book.,A2,534,687,family & relationships
2660282,I believe he gets up early.,A2,560,688,
10131709,Do you often meet him?,A2,544,689,basic verbs & actions
4013016,It was clear that Tom didn't want to do that.,A2,558,690,negation
21416,Do you take in students?,A2,565,691,
12768271,Self-care is an act of self-love.,A2,564,692,
10056730,They asked for their father.,A2,549,693,family & relationships
687624,Where can I buy a program?,A2,545,694,shopping & prices
294446,He took leave of his family and got on board.,A2,567,695,family & relationships
66085,I always study hard.,A2,554,696,language learning
8536808,He said that he'd rather do that himself.,A2,561,697,
13203352,That's not the main thing right now.,A2,574,698,negation
8398554,She was a working mother.,A2,576,699,family & relationships
8226941,I wanted time instead of money.,A2,573,700,
6345091,Do you really think Tom is outside?,A2,563,701,
7245207,Sami wanted to cut his hair.,A2,569,702,
5450514,I think that wouldn't cost much.,A2,568,703,shopping & prices
13047451,What's your main idea?,A2,574,704,
7260033,Sami held the phone.,A2,572,705,basic verbs & actions
283328,I haven't heard a word from him as yet.,A2,555,706,negation
9241035,He gets along well with everyone.,A2,560,707,
5823431,I didn't think it was the moment.,A2,575,708,negation
2266862,How far is it from your house to town?,A2,580,709,directions & locations
5068075,"Action, not words.",A2,566,710,
4066631,He's thinking really hard.,A2,579,711,
12664909,It's a good road.,A2,577,712,
3922837,Have you cut your hair?,A2,569,713,basic verbs & actions
11439123,She got outside.,A2,563,714,
10816690,They went back on board.,A2,567,715,
1678414,She's not sure she wants to do this.,A2,581,716,negation
7132053,Did Tom have a fight with Mary?,A2,585,717,
4950233,Don't try to force me!,A2,587,718,polite requests & manners
8778968,The road is bad.,A2,577,719,
7380451,Mary held the book in her hand.,A2,572,720,basic verbs & actions
6267743,I want to see the results.,A2,595,721,
4015116,What department are you in?,A2,583,722,
7407182,They played with their children.,A2,590,723,family & relationships
8047597,Some of the men didn't know how to fight.,A2,585,724,negation
1520825,The price is right.,A2,592,725,shopping & prices
11693217,"In Damiano's small town, there is not much to do.",A2,580,726,
66306,When will the law go into force?,A2,587,727,
2361849,I'd never played that game before.,A2,590,728,
1531025,It's not as bad as it seems.,A2,578,729,negation
493818,"When you love what you do, it shows.",A2,597,730,emotions
7384012,He said that's fine with him.,A2,586,731,
3181749,You never talk about your wife.,A2,601,732,family & relationships
8193374,I hope all goes well.,A2,606,733,
6501598,"Tom and Mary could hear John, but they couldn't see him.",A2,588,734,negation
12255738,Let's rest!,A2,594,735,
8169652,Did you buy the land?,A2,608,736,
3916001,We should give them some space.,A2,598,737,
11741546,There has to be a term for everything.,A2,600,738,
3454812,I'll look into this issue more.,A2,589,739,
6272571,I want to see results.,A2,595,740,
2045817,You have such a beautiful home.,A2,604,741,
286072,I took no account of what he said.,A2,616,742,
259117,I'm as strong as before.,A2,614,743,
7813820,I like running in the rain.,A2,596,744,likes & dislikes
5754699,I still have a shot.,A2,612,745,
1385516,We have to find the right person for each position.,A2,624,746,
12103404,I heard about your date.,A2,605,747,
2359493,I haven't even told my wife.,A2,601,748,
10093065,The site's not working at all.,A2,613,749,
7241148,I want to give it a shot.,A2,612,750,
2648561,Did you record it?,A2,625,751,
8592244,The power goes on and off.,A2,606,752,
4483769,They look so similar that I don't know who is who.,A2,626,753,
11101813,You didn't miss anything.,A2,609,754,
5747552,I'll be strong for you.,A2,614,755,
6687952,I'm likely to have to do that.,A2,637,756,
6048313,"For some reason, they didn't include my name on the list.",A2,620,757,
11184793,The film is about that.,A2,633,758,
5751973,I think it's personal.,A2,640,759,
5085306,He could not take his eyes off of her.,A2,619,760,
24795,"Above all, you must help each other.",A2,629,761,
5467660,They won that game.,A2,646,762,
6849212,Tell us about what happened.,A2,634,763,
1037220,They live on the floor above.,A2,629,764,
880595,There's a couple here.,A2,651,765,"numbers & counting,family & relationships"
7260066,Sami's phone died.,A2,632,766,"possession (my, your, his)"
12963833,I knew he knew what I was doing.,A2,635,767,"personal pronouns,basic verbs & actions"
252080,My parents aren't old yet.,A2,622,768,"negation,family & relationships,age"
7111053,I knew that it was time to leave.,A2,635,769,telling time
280159,"Hold up your head, and look at me.",A2,655,770,"basic verbs & actions,personal pronouns"
6841158,Do you know who won?,A2,646,771,asking for help
2398665,Let me tell you a little bit of the inside story.,A2,657,772,basic verbs & actions
6122820,This must be a new record.,A2,625,773,"numbers & counting,basic verbs & actions"
6806858,Sami put the video online.,A2,659,774,basic verbs & actions
11023170,They make a nice couple.,A2,651,775,family & relationships
4014012,Would you like me to turn the TV off?,A2,644,776,"polite requests & manners,basic verbs & actions"
2893008,You're perfect for the job.,A2,639,777,personal pronouns
8403682,They have this thing in common.,A2,631,778,basic verbs & actions
10854192,Get your business online.,A2,659,779,"basic verbs & actions,possession (my, your, his)"
12353819,Benny goes to the club.,A2,630,780,basic verbs & actions
11181383,That's not very likely to happen again.,A2,654,781,negation
9768778,"Let's go talk to him. ""Lead the way.""",A2,636,782,"basic verbs & actions,personal pronouns"
2663101,Then we shouldn't have any problems.,A2,662,783,negation
6376124,All Sami wanted was his share of the good life.,A2,642,784,"possession (my, your, his)"
12846938,She called the head of security.,A2,641,785,"basic verbs & actions,family & relationships"
11887287,Have you taken the test yet?,A2,667,786,asking for help
7517653,I know you're not likely to do that.,A2,637,787,negation
48351,May I talk with you in private about the matter?,A2,661,788,polite requests & manners
9060997,"Come inside, and we'll talk it over.",A2,657,789,basic verbs & actions
5157808,I'm a team player.,A2,660,790,"personal pronouns,basic verbs & actions"
3327500,Can you hold my hand?,A2,655,791,polite requests & manners
12037566,Why don't we have a short break?,A2,670,792,basic verbs & actions
6108731,They're dead to me.,A2,652,793,"negation,emotions"
12202608,I have an hour.,A2,675,794,telling time
3723413,That makes a lot of sense.,A2,665,795,basic verbs & actions
3312981,We need to test it.,A2,667,796,basic verbs & actions
46209,There were not many present.,A2,680,797,negation
3905167,I'm still training him.,A2,684,798,basic verbs & actions
12355807,"In any event, I want to see him.",A2,673,799,basic verbs & actions
10339580,Well done. Give yourself a star.,A2,666,800,basic verbs & actions
9134449,This is true from my point of view.,A2,668,801,"possession (my, your, his)"
5152842,We'll return.,A2,663,802,"basic verbs & actions,future plans & goals"
11724788,She is not a member of the club.,A2,677,803,negation
11774589,Antonio was in the middle of the group.,A2,678,804,"directions & locations,numbers & counting"
5107376,"I said sorry, didn't I?",A2,682,805,"basic verbs & actions,negation"
6003780,Tom wanted to talk to Mary in private.,A2,661,806,"basic verbs & actions,family & relationships"
3380682,What are their rights?,A2,664,807,"possession (my, your, his)"
50797,And after a long time the boy came back again.,A2,688,808,"basic verbs & actions,numbers & counting"
11483796,Daniel was in middle school and had no friends.,A2,678,809,"numbers & counting,basic verbs & actions"
9517298,It'll be gone soon.,A2,693,810,future plans & goals
6269582,I don't like this design.,A2,689,811,"likes & dislikes,negation"
10548093,"Let me take a little break, please.",A2,670,812,polite requests & manners
6048993,Are you happy with the result?,A2,681,813,emotions
267825,Girls came in one after another.,A2,691,814,"numbers & counting,basic verbs & actions"
2540202,I wish you'd tell me what happened.,A2,685,815,basic verbs & actions
12081042,Did you get what you needed to do done?,A2,679,816,basic verbs & actions
8180306,I think that we both know the answer to that.,A2,687,817,basic verbs & actions
2248041,I'm in training.,A2,684,818,basic verbs & actions
7795037,Most people think they are above average.,A2,704,819,"basic verbs & actions,family & relationships"
3052899,And what will be the result of that?,A2,681,820,greetings & introductions
7356827,It's so great to finally meet you.,A2,690,821,language learning
12198956,We need to learn more about it.,A2,698,822,language learning
272332,The baby takes after its father.,A2,683,823,"animals,family & relationships"
6869377,I knew we should have brought more food with us.,A2,706,824,basic verbs & actions
12826926,You're the king.,A2,697,825,negation
392296,Finally!,A2,690,826,negation
5011392,There's no set policy.,A2,699,827,negation
6003908,I never go to church.,A2,708,828,negation
3087586,I added your name to the list.,A2,701,829,negation
9963564,The boy didn't change his mind.,A2,688,830,"negation,basic verbs & actions"
12272823,Sometimes I need to be alone.,A2,703,831,"basic verbs & actions,personal pronouns"
42325,Is it fine gold?,A2,692,832,"basic verbs & actions,personal pronouns"
12515197,Do you want to do this alone?,A2,703,833,basic verbs & actions
11264411,They made this book into a movie.,A2,715,834,"basic verbs & actions,negation"
546449,I'm looking for a certain old man.,A2,707,835,basic verbs & actions
7556799,People form society.,A2,700,836,negation
12068202,Guess what else happened.,A2,694,837,negation
10041581,That isn't very original.,A2,716,838,basic verbs & actions
8943645,He's someone who's gone around a lot.,A2,693,839,basic verbs & actions
5965391,Money is king.,A2,697,840,basic verbs & actions
12208916,Use both your hands.,A2,710,841,basic verbs & actions
2254664,Where's the original?,A2,716,842,directions & locations
8838733,When does the book go to press?,A2,719,843,
7517951,I knew that that would interest you.,A2,695,844,
4916092,Is it hot outside?,A2,711,845,
11827817,Have you received all of it?,A2,720,846,
12855441,It's not hot right now.,A2,711,847,negation
10855098,She has a very important role.,A2,721,848,
5678800,There is a beautiful park in the center of the town.,A2,717,849,
12527917,Did you really like my performance?,A2,718,850,likes & dislikes
7408362,They could've gone by themselves.,A2,723,851,
3822956,Maybe we should wait a little longer.,A2,713,852,
3365629,We're at the bank.,A2,705,853,
2270151,What year of medical school are you in?,A2,714,854,
11217421,Which books have you read?,A2,730,855,
8480168,He's going east.,A2,709,856,directions & locations
12293424,Why have you brought him here?,A2,706,857,
5226852,Aren't these your books?,A2,730,858,"possession (my, your, his)"
288908,He worked for a rich man.,A2,725,859,
3729187,That's why I sent for you.,A2,722,860,
711978,Is this really worth it?,A2,726,861,
12054375,It wasn't worth the time.,A2,726,862,
249501,We must provide for our old age.,A2,738,863,
9956268,Yanni received support from so many people.,A2,720,864,
1638149,Have you tried it?,A2,724,865,
3131741,Things like this don't usually happen to me.,A2,744,866,
8417694,That's exactly what we should do.,A2,733,867,
9794059,Yanni is on the ground.,A2,735,868,
11735210,Let's talk about the evidence.,A2,746,869,
11580649,"Now, let the rest of it cool.",A2,731,870,
8879664,Tom was in time for the meeting.,A2,736,871,
12242344,Then why are you giving her money?,A2,734,872,
7408402,They say they like living by themselves.,A2,723,873,likes & dislikes
12698231,Who exactly are they?,A2,733,874,
11511239,James became a good person with time.,A2,728,875,
10697616,"If you have any other questions, please feel free to ask them.",A2,739,876,polite requests & manners
11424877,They value Mina.,A2,745,877,
313591,She lives in a large house.,A2,748,878,
7156504,Sami heard that sound.,A2,742,879,
3184582,It was nice meeting you.,A2,736,880,greetings & introductions
12573869,Our relationship is as strong as it has ever been.,A2,740,881,family & relationships
2834057,Water is a source of life.,A2,743,882,
8373473,He became a film director.,A2,732,883,
3821814,This list is not official.,A2,749,884,negation
11633638,I wasn't ready for a relationship back then.,A2,740,885,family & relationships
12646144,Which road should we follow?,A2,747,886,directions & locations
6873199,I'm reading a book now.,A2,753,887,
6408503,Mary did what she could in the short amount of time she had.,A2,760,888,
5757963,I know the source.,A2,743,889,
7735250,The police got the evidence they needed.,A2,746,890,
10607858,Eat without talking.,A2,765,891,
2662810,"Whatever the problem is, we can work it out.",A2,759,892,
1712828,Look at all the cool stuff.,A2,757,893,
13307254,"Now you've got a car, you can come round and see me more often.",A2,754,894,
8645642,Run very fast.,A2,767,895,
2891579,It's going to be OK.,A2,750,896,
27625,A man came up to me and asked for a match.,A2,774,897,
2783746,Someone is coming round.,A2,754,898,
3109509,We'll never make it at this rate.,A2,752,899,negation
57159,This news is official.,A2,749,900,
8536177,He needs to learn how to stand up for himself.,A2,756,901,
11879614,We saw the picture.,A2,777,902,
9280876,Yanni started to have a good feeling about that.,A2,769,903,
265632,You'll save yourself a lot of time if you take the car.,A2,755,904,
7765597,They have beautiful blue eyes.,A2,761,905,colors & shapes
11233308,Did anyone see him fall?,A2,766,906,
5901322,Where's my stuff?,A2,757,907,"possession (my, your, his)"
528093,What? You don't know how to drive a car yet?,A2,764,908,negation
11970779,Martha was looking like a model.,A2,775,909,
4569189,"Which do you like better, spring or fall?",A2,766,910,"days, months & seasons,likes & dislikes"
10985030,Would this match?,A2,774,911,
10610478,You are free to think whatever you want.,A2,759,912,personal pronouns
11082552,I drive my father's car.,A2,764,913,"possession (my, your, his),family & relationships"
11002585,I haven't felt this good in a long time.,A2,770,914,emotions
11962697,I hope this changes your mind.,A2,783,915,"future plans & goals,personal pronouns"
479006,Here is my key.,A2,788,916,"possession (my, your, his)"
9153904,I'm looking forward to the change.,A2,785,917,future plans & goals
8534594,Study in groups.,A2,786,918,language learning
2033831,"Hey, you want to have a lot of fun? Come with us.",A2,787,919,polite requests & manners
325920,Do you have any in green?,A2,771,920,colors & shapes
11425830,She felt alone.,A2,770,921,emotions
59564,A TV set of this size will take little space.,A2,778,922,
7259013,Sami's mom couldn't drive him to work.,A2,789,923,"family & relationships,negation"
3677321,All I wanted was a little more attention.,A2,800,924,personal pronouns
248866,We're paid by the job.,A2,792,925,basic verbs & actions
6713204,She doesn't trust anyone.,A2,780,926,negation
7954253,What page should I read to you?,A2,791,927,basic verbs & actions
2647094,"Step in here, please.",A2,779,928,polite requests & manners
8043756,Let's get our picture taken.,A2,777,929,basic verbs & actions
12839209,He's a man of science.,A2,795,930,
11948959,What led you there?,A2,810,931,basic verbs & actions
321409,My brother and I like the same food.,A2,801,932,"family & relationships,likes & dislikes"
7473642,They didn't know who they should trust.,A2,780,933,negation
6440366,Did you find your key?,A2,788,934,"possession (my, your, his)"
313228,She's a woman of strong character.,A2,803,935,
6687224,I'm paid to do this.,A2,792,936,basic verbs & actions
7389862,He looked around for his key.,A2,811,937,"possession (my, your, his)"
13371769,They don't hate her.,A2,807,938,negation
245688,And it is right and natural for children both to have it and to show it.,A2,813,939,
1887371,I have something to trade.,A2,796,940,"possession (my, your, his),basic verbs & actions"
11239637,You can leave a review.,A2,794,941,basic verbs & actions
8301614,His father is a football player.,A2,806,942,family & relationships
11669820,"His style is ""do as I say, not as I do"".",A2,818,943,"possession (my, your, his)"
10719062,We're going to a football match.,A2,806,944,sports
10683562,We'll send someone to you.,A2,817,945,basic verbs & actions
2954917,You're an amazing woman.,A2,821,946,personal pronouns
3178644,I need to complete it as soon as possible.,A2,825,947,"future plans & goals,basic verbs & actions"
7386072,She set down her cup.,A2,805,948,basic verbs & actions
6570053,Sami took care of the property.,A2,815,949,
11497489,You have my whole attention.,A2,800,950,"possession (my, your, his)"
9199383,This isn't the kind of oil we need.,A2,834,951,negation
10520348,"The price is the same, but the quality is better.",A2,816,952,shopping & prices
302630,He came to terms with her.,A2,838,953,
2856775,This is style!,A2,818,954,
4495190,How serious is it?,A2,836,955,
8423426,His blood is red.,A2,823,956,colors & shapes
3109407,I'd hate to be the one who has to make that decision.,A2,847,957,emotions
11698814,You are never too old to learn a new language.,A2,831,958,language learning
8626044,He's a natural for that job.,A2,813,959,
321757,I work not so much for money as for the work itself.,A2,830,960,"negation,likes & dislikes"
2574422,Bad people aren't born bad.,A2,843,961,negation
11641267,Leon has never been too involved.,A2,829,962,personal pronouns
6781664,I've been doing that my entire life.,A2,849,963,basic verbs & actions
8175539,He will enjoy himself.,A2,848,964,basic verbs & actions
10017271,I had to learn a new language to talk with my wife.,A2,831,965,language learning
64241,Your dog is very big.,A2,826,966,"possession (my, your, his),animals"
8532063,She didn't enjoy doing that with him.,A2,848,967,"negation,likes & dislikes"
5328879,Blood is red.,A2,823,968,colors & shapes
12356278,We often met here when we were students.,A2,853,969,"future plans & goals,basic verbs & actions"
9663050,You're not as poor as I am.,A2,855,970,negation
8682257,My dog wants to play.,A2,826,971,"possession (my, your, his),animals"
5190602,Don't you remember the title?,A2,839,972,negation
284489,I want to come to terms with him.,A2,838,973,basic verbs & actions
11565208,We don't have the technology for that.,A2,858,974,negation
680079,I'd like to add some information to my report.,A2,840,975,basic verbs & actions
3502159,Perhaps you'd better drive.,A2,854,976,polite requests & manners
12891853,They went on stage.,A2,837,977,future plans & goals
8360746,It is already written.,A2,861,978,basic verbs & actions
2148864,He's getting used to this situation.,A2,857,979,basic verbs & actions
286898,His guess turned out to be right.,A2,859,980,basic verbs & actions
13289936,I knew that we didn't have a choice.,A2,862,981,negation
4499340,Technology can help.,A2,858,982,
8514197,He set up a website for her.,A2,860,983,basic verbs & actions
55453,This is the house he was born in.,A2,843,984,"possession (my, your, his)"
5748025,This article is wrong.,A2,841,985,
9478141,What's this article about?,A2,841,986,
3830664,Perhaps we should take a short break.,A2,854,987,polite requests & manners
1633567,You left the door open.,A2,869,988,basic verbs & actions
5945274,Where's the source code?,A2,863,989,basic verbs & actions
1825055,Nothing has been decided yet.,A2,846,990,negation
11918815,Pick one out of all of them.,A2,881,991,basic verbs & actions
6064992,Haven't you ever considered doing that?,A2,864,992,personal pronouns
7439321,They said they considered doing that.,A2,864,993,basic verbs & actions
1411397,That's his private website.,A2,860,994,"possession (my, your, his)"
3151607,Can you give me a sign?,A2,885,995,polite requests & manners
1777518,She has a large staff working for her.,A2,888,996,"possession (my, your, his),basic verbs & actions"
2847681,I need more cover.,A2,867,997,basic verbs & actions
4953380,Let's never lose hope.,A2,879,998,negation
7249877,Sami turned around super fast.,A2,889,999,basic verbs & actions
5725801,I would like to increase the price.,A2,877,1000,"shopping & prices,polite requests & manners"
8476322,He's in bed.,A2,893,1001,directions & locations
13196072,The door is over there.,A2,869,1002,directions & locations
12862258,Where do you sign?,A2,885,1003,asking for help
3724192,That seems simple enough.,A2,886,1004,
8996463,What time are you going to pick Tom up?,A2,881,1005,telling time
6435624,Tom is probably going to win the race.,A2,882,1006,future plans & goals
7984741,Why is it so hard to learn to a foreign language?,A2,875,1007,language learning
3825581,Would you like me to continue?,A2,865,1008,polite requests & manners
301160,He's well built.,A2,895,1009,
9865250,I can walk no further.,A2,891,1010,"negation,basic verbs & actions"
5726500,I believe this should be changed.,A2,897,1011,basic verbs & actions
4502140,That is simply not true.,A2,887,1012,negation
1777517,He has a large staff working for him.,A2,888,1013,"personal pronouns,possession (my, your, his)"
8015764,Can I ask you a legal question?,A2,878,1014,polite requests & manners
11058341,I don't think Tom knows how I feel.,A2,906,1015,emotions
2272047,It just doesn't seem likely.,A2,883,1016,negation
71485,I'll be in bed by the time you get home.,A2,893,1017,telling time
