id,text,difficulty,max_rank,rank,topics
11808260,Nobody wanted to wear it.,B1,1289,411,"negation,basic verbs & actions"
2834300,"Anyway, I've definitely got to see her again.",B1,1293,412,negation
2952176,I have to finish writing the book I'm working on.,B1,1305,413,basic verbs & actions
4870464,Tom provided no further details.,B1,1301,414,"basic verbs & actions,future plans & goals"
6251498,I should be able to do that easily.,B1,1304,415,"basic verbs & actions,negation"
7142836,"I didn't have enough money to buy the car I wanted, so I bought a different car.",B1,1294,416,"shopping & prices,negation"
2564704,It never made much sense to me anyway.,B1,1293,417,basic verbs & actions
680700,Which direction will he choose?,B1,1296,418,directions & locations
9736681,Tom was the last person to cross the finish line.,B1,1305,419,sports
264344,Better luck next time.,B1,1312,420,future plans & goals
251934,My dream has come true at last by working hard.,B1,1303,421,future plans & goals
11555085,I don't consider that necessary.,B1,1315,422,negation
6871245,I'm not interested in the details.,B1,1301,423,negation
3355079,You should be able to do that easily.,B1,1304,424,"future plans & goals,basic verbs & actions"
11530768,John had to focus completely on the competition.,B1,1300,425,sports
34586,"Bill won the match, not so much by good luck as by real ability.",B1,1312,426,sports
12382132,I wonder if my dream will come true.,B1,1303,427,future plans & goals
8981387,Don't give up your dream! Live your dream!,B1,1303,428,"future plans & goals,basic verbs & actions"
6115817,Allow me to finish what I'm saying.,B1,1305,429,polite requests & manners
3393717,What's your favorite skin care product?,B1,1319,430,"personal pronouns,likes & dislikes,possession (my, your, his),shopping & prices"
7197015,It isn't necessary for us to make a decision now.,B1,1315,431,negation
2966814,I didn't know why I wasn't supposed to visit that part of the city.,B1,1321,432,"negation,personal pronouns,directions & locations"
2758453,He has fair skin and hair.,B1,1319,433,"personal pronouns,colors & shapes"
238716,Marriage is a serious matter.,B1,1313,434,family & relationships
12464157,I was caught between a rock and a hard place.,B1,1326,435,basic verbs & actions
4850024,There was no reported damage.,B1,1329,436,negation
10498060,It seems I've caught a cold.,B1,1326,437,"basic verbs & actions,emotions"
10685353,The charge was increased.,B1,1308,438,basic verbs & actions
12797763,"So, time to get started. Good luck working!",B1,1312,439,"basic verbs & actions,future plans & goals,greetings & introductions"
69715,It is necessary that you take a good rest.,B1,1315,440,basic verbs & actions
5187492,I have a lot of patients who are older than me.,B1,1316,441,"personal pronouns,family & relationships"
42895,"You mustn't touch it, because it'll break easily.",B1,1324,442,negation
703243,I'm speaking with my student.,B1,1320,443,personal pronouns
6664646,What am I supposed to do next?,B1,1321,444,"asking for help,basic verbs & actions"
11053892,That store may have already closed.,B1,1327,445,"negation,basic verbs & actions,telling time"
1349015,"Seriously, stay in touch.",B1,1324,446,"future plans & goals,basic verbs & actions"
295152,He is without doubt the most successful movie director in the world.,B1,1333,447,personal pronouns
30656,"If I knew his address, I would get in touch with him right away.",B1,1324,448,"basic verbs & actions,future plans & goals"
6233035,I thought you weren't supposed to do that anymore.,B1,1321,449,"negation,personal pronouns,basic verbs & actions"
3737926,"Could you get me a cold drink, please?",B1,1334,450,polite requests & manners
4081365,"Keep speaking, because you speak well.",B1,1320,451,language learning
6348091,I doubt you'll be able to do that.,B1,1333,452,"negation,personal pronouns,basic verbs & actions"
6244860,I doubt that you'll be able to do that.,B1,1333,453,"negation,personal pronouns,basic verbs & actions"
11833016,Ivan closed the radio.,B1,1327,454,basic verbs & actions
6659551,I'm able to do that with my eyes closed.,B1,1327,455,"personal pronouns,basic verbs & actions"
906725,What's your favorite cold drink?,B1,1334,456,likes & dislikes
1827270,It is necessary that she see a doctor.,B1,1332,457,basic verbs & actions
319754,I've gone and caught a cold.,B1,1326,458,family & relationships
6202950,Are you a doctor? My father is also a doctor.,B1,1332,459,"personal pronouns,family & relationships,basic verbs & actions"
680622,There was damage to the computer.,B1,1329,460,basic verbs & actions
300986,He established his son in trade.,B1,1336,461,"family & relationships,basic verbs & actions"
8340204,Let's go inside and get something to drink.,B1,1334,462,basic verbs & actions
11922323,Where can I find a cash machine?,B1,1346,463,directions & locations
12050247,Something feels funny.,B1,1338,464,emotions
11511607,James was glad Amanda was safe and sound.,B1,1342,465,emotions
37534,Every student passed the driving test.,B1,1335,466,"basic verbs & actions,in the classroom"
10859825,Ivy began to grow back very quickly.,B1,1344,467,"plants,basic verbs & actions"
13320598,That lady is a doctor.,B1,1332,468,basic verbs & actions
8442803,I wonder who'll be driving.,B1,1335,469,"personal pronouns,basic verbs & actions"
953758,I wonder what it feels like to be rich.,B1,1338,470,emotions
1890979,I'm glad we agree.,B1,1342,471,emotions
2486701,Did you grow up near a beach?,B1,1344,472,likes & dislikes
6949931,What are some of your favorite TV programs?,B1,1351,473,future plans & goals
5831998,I think I'd like to be a doctor when I grow up.,B1,1344,474,emotions
5734438,I feel like you've been a good friend to me and I'm glad to know you.,B1,1342,475,emotions
9931039,Yanni passed his driving test.,B1,1335,476,negation
12891082,They didn't notice the difference.,B1,1347,477,negation
5726739,We just don't notice it anymore.,B1,1347,478,"negation,basic verbs & actions"
40305,Will you play some dance records?,B1,1352,479,"sports,basic verbs & actions"
2198540,That feels amazing.,B1,1338,480,negation
11490697,No one would notice the difference.,B1,1347,481,"negation,basic verbs & actions"
305623,They have run this small hotel since it was established.,B1,1336,482,likes & dislikes
7189416,What are some of your favorite programs?,B1,1351,483,"personal pronouns,likes & dislikes"
12212242,You need to watch out for cars when you cross the street.,B1,1361,484,"basic verbs & actions,directions & locations"
12203380,I had a pretty amazing trip.,B1,1356,485,future plans & goals
8557533,This is pretty basic stuff.,B1,1358,486,"basic verbs & actions,in the classroom"
1349178,Every ship needs a captain.,B1,1359,487,"basic verbs & actions,animals"
10345152,Where shall we sit?,B1,1355,488,"basic verbs & actions,directions & locations"
291043,He paid the money on the spot.,B1,1377,489,"basic verbs & actions,shopping & prices"
9181967,I hope that nobody is going to sit in front of us.,B1,1355,490,"negation,basic verbs & actions"
12258072,Did you go on a social studies field trip? How was it?,B1,1356,491,"basic verbs & actions,in the classroom"
2487691,Are there any TV or radio programs in your language?,B1,1351,492,"language learning,basic verbs & actions"
8780249,My husband is a professor.,B1,1350,493,family & relationships
407580,May I speak to the professor?,B1,1350,494,"basic verbs & actions,family & relationships"
3223045,Where are we supposed to sit?,B1,1355,495,
1701549,"Of course, I welcome advice taken from your experience!",B1,1382,496,
322756,My dream is to take a round-the-world trip.,B1,1356,497,
789748,You're holding my hand in the photo.,B1,1368,498,
7806965,It's difficult to explain in a message.,B1,1365,499,
12777567,What is the nature of reality?,B1,1375,500,
247550,Let's see if our cars have enough gas.,B1,1361,501,
5614949,Could you explain your previous statement?,B1,1365,502,
1820665,How many cars does this train have?,B1,1361,503,
10608626,Allow me to explain everything from the beginning.,B1,1365,504,
1898314,My cold is getting worse.,B1,1381,505,
4976781,I wonder what caused that.,B1,1388,506,
287578,His dream has become a reality.,B1,1375,507,
316763,She helped her husband with his work.,B1,1395,508,
13359369,The river is really wide in this spot.,B1,1377,509,
4496158,What laws were broken?,B1,1387,510,
12604706,She couldn't believe her name was called for the service award.,B1,1385,511,
10533866,The pain got worse.,B1,1381,512,
5854411,My radio is broken.,B1,1387,513,
6338949,I think Tom will be able to do that eventually.,B1,1394,514,
2380201,I love beach parties.,B1,1373,515,
5239258,I fully agree with this.,B1,1366,516,
1852315,Send us lots of pictures!,B1,1399,517,
7317375,Sami lived his life as he saw fit.,B1,1398,518,
52147,"You had better go to bed right away, or your cold will get worse.",B1,1381,519,
9504677,I'm glad we could come to an agreement.,B1,1383,520,
30863,"But for his advice, I could not finish it.",B1,1382,521,
12241271,I helped make that decision.,B1,1395,522,
505774,And nobody helped you?,B1,1395,523,
10707034,The boy did not even consider following his father's advice.,B1,1382,524,
7320300,Sami lived in the central part of the state.,B1,1398,525,
9714774,Yanni lived in a nice part of town.,B1,1398,526,
11160410,What do you sell in your shop?,B1,1408,527,
2259092,Prices are very high in this store.,B1,1403,528,
2092,You're sick. You have to rest.,B1,1410,529,
8901875,I eventually got used to the cold.,B1,1394,530,
12778864,The challenge is to address a need.,B1,1389,531,
5658175,I need a new challenge to challenge myself.,B1,1389,532,
2538517,I'm still waiting for the prices to drop.,B1,1403,533,
12181066,He plans to open his own shop.,B1,1408,534,
7218972,Sami had lots of friends with cars.,B1,1399,535,
12212243,I helped lots of people.,B1,1399,536,
9931234,Yanni's driving teacher is so fun.,B1,1411,537,
303131,I wonder if he's really sick.,B1,1410,538,
5068283,They bought the same camera as you.,B1,1417,539,"possession (my, your, his)"
6913001,Who do you think is the most interesting teacher at this school?,B1,1411,540,
10718975,I live next door to a shop.,B1,1408,541,directions & locations
5419839,The human eye is like a camera.,B1,1417,542,
9004018,Mary still uses a top-up card to put credit on her phone.,B1,1413,543,
6898051,"You aren't the only one who uses this computer, are you?",B1,1413,544,negation
4415338,We will ask at a travel agency.,B1,1415,545,
242472,Cars are now available in a wide range of prices.,B1,1403,546,shopping & prices
11624676,"We have a car park, but nobody really uses it.",B1,1413,547,
1064416,His plans always sound great in theory but they don't work in practice.,B1,1412,548,
316703,She went in search of a doctor for her sick baby.,B1,1410,549,family & relationships
45784,The teacher turned out to be sick.,B1,1411,550,
7733711,I hurt my right foot.,B1,1426,551,
4012837,That's an interesting theory.,B1,1412,552,
283212,Do you know where he bought his camera?,B1,1417,553,"possession (my, your, his)"
7535111,I don't know much about politics. I'm not interested in it.,B1,1434,554,"likes & dislikes,negation"
3218326,Don't forget to charge your cell phone.,B1,1419,555,
8412817,I hope I don't catch a cold.,B1,1418,556,emotions
576656,Nobody goes outside in this kind of weather.,B1,1443,557,
9627328,"If you take this drug, side effects may result.",B1,1422,558,
10982297,Keep an eye on the weather.,B1,1443,559,
252351,I truly loved her.,B1,1442,560,emotions
251411,My favorite music is pop music.,B1,1435,561,likes & dislikes
8531541,He ran to catch up with her.,B1,1437,562,basic verbs & actions
2166113,Focus on your mission!,B1,1430,563,
3093925,We don't yet know the side effects of the drug.,B1,1422,564,negation
7227877,I don't think that we're going to be able to catch the train you want to catch.,B1,1418,565,negation
7987584,Sami moved his foot to the side.,B1,1426,566,
26105,Do you know how far it is from the station to city hall?,B1,1427,567,directions & locations
4134976,What are some of the side effects of this drug?,B1,1422,568,
9171422,There's no cell service here.,B1,1419,569,negation
7227878,I don't think that we're going to be able to catch the train that you want to catch.,B1,1418,570,negation
10891018,Do you know how far the station is from the town hall?,B1,1427,571,directions & locations
2377285,I led that mission.,B1,1430,572,
2259104,Rest your foot on that step.,B1,1426,573,
7395183,She claims she hasn't yet been paid.,B1,1447,574,
7580510,You should really drink less coffee.,B1,1448,575,
10342281,"Technology isn't the same as science. Technology is the application of science. Of course, technology isn't perfect.",B1,1446,576,negation
11469229,I try not to have coffee in the evening.,B1,1452,577,
906727,What's your favorite cold weather food?,B1,1443,578,"days, months & seasons,likes & dislikes"
11425488,He quickly ran.,B1,1437,579,basic verbs & actions
8536379,He helped himself to a cup of coffee.,B1,1448,580,
16613,Can you make out the meaning easily?,B1,1429,581,
10136101,Do you have time to sit down and have some coffee?,B1,1448,582,
9188731,This kind of heat isn't normal.,B1,1456,583,"days, months & seasons"
62078,How far is it to the library from here?,B1,1459,584,directions & locations
906685,What's your favorite activity?,B1,1444,585,likes & dislikes
9086962,"This part doesn't work. It's in good condition, but it's not the right size.",B1,1450,586,
50950,We ran out of gas on the way there.,B1,1437,587,
12877662,"Francis claims he hasn't got a watch. ""He has got one, he just doesn't wear it.""",B1,1447,588,"possession (my, your, his),negation"
10791025,We spent the whole evening talking to him.,B1,1452,589,personal pronouns
10304868,"I sent my application, and I had an interview.",B1,1458,590,
12436815,It's a very complex issue.,B1,1449,591,
10025386,"You were offered a chance to join, but you didn't.",B1,1464,592,negation
301162,He is putting on weight.,B1,1465,593,
10287800,My sister showed me her new watch.,B1,1468,594,"possession (my, your, his)"
10000001,Tom was on his way to the library when I ran into him.,B1,1459,595,
9021177,I live next to a library.,B1,1459,596,directions & locations
3733827,It was an amazing evening.,B1,1452,597,
6708049,Sami was standing outside a gas station.,B1,1470,598,
6542751,The parents are standing outside of the school waiting for the children.,B1,1470,599,family & relationships
7288652,Sami was sitting directly behind us.,B1,1469,600,
8246505,This interview question is open-ended!,B1,1458,601,
10636379,"He's free to take it or leave it, and I respect his freedom.",B1,1454,602,
3524868,"To turn cold water hot, one needs to heat it.",B1,1456,603,
1435864,"Since there wasn't any more room at the table, I had to eat standing up.",B1,1470,604,
42219,Is it a direct flight?,B1,1453,605,
4979660,Are you able to keep walking?,B1,1472,606,
11628109,Felix kept his location private.,B1,1461,607,"possession (my, your, his)"
7767729,His phone's camera broke.,B1,1477,608,"possession (my, your, his)"
5786313,We accept your challenge.,B1,1473,609,
7408076,They were offered their jobs back.,B1,1464,610,
314133,She showed me her album.,B1,1468,611,
8514491,She showed me the letter from him.,B1,1468,612,
1432906,I accept the challenge!,B1,1473,613,
45395,"The boy is sick, though he doesn't appear so.",B1,1475,614,
704754,It's been a long time since you broke up.,B1,1477,615,directions & locations
7736820,It's walking distance from here.,B1,1479,616,
25794,We were glad when we saw a light in the distance.,B1,1479,617,
11369128,They were sitting on that beach.,B1,1469,618,
7760906,"I accept your challenge, time, and place of meeting.",B1,1473,619,
3689054,"Even though I'm sitting here in the sun, I still feel cold.",B1,1469,620,
278398,"Walking along the street, I met the lady.",B1,1472,621,
1671775,He's a foreign exchange student.,B1,1481,622,family & relationships
294770,"While walking down a street, he ran into an old friend of his.",B1,1472,623,
12484529,I immediately changed the channel.,B1,1478,624,
874872,The glass got broken.,B1,1485,625,
5811836,Finding time to write a book is not easy.,B1,1484,626,
10645130,Then let's exchange phone numbers.,B1,1481,627,
7252401,Sami ended up finding his dog.,B1,1484,628,
7001493,I say there's nothing better than a cold glass of water on a hot day!,B1,1485,629,
6341618,"After we finished eating, we went for a walk.",B1,1480,630,
11506270,James has been watching Amanda's channel.,B1,1478,631,"possession (my, your, his)"
11795946,I've already taken pictures with my mobile phone.,B1,1488,632,"possession (my, your, his)"
7399390,She told me she's losing weight.,B1,1487,633,
9961843,This is the main thing I have learned.,B1,1486,634,"possession (my, your, his)"
9721255,My computer broke.,B1,1477,635,"possession (my, your, his)"
2537976,I'm only interested in finding out the truth.,B1,1484,636,likes & dislikes
4026530,They spent some time together and eventually fell in love with each other.,B1,1483,637,
8429880,You haven't finished eating?,B1,1480,638,negation
12951968,He easily opened the box.,B1,1490,639,basic verbs & actions
25846,I heard someone calling me from a distance.,B1,1479,640,
299773,"As soon as he finished eating, he began to walk again.",B1,1480,641,
4380768,"I tried to keep up with them, but eventually I fell behind.",B1,1483,642,
2797394,My mobile phone is broken.,B1,1488,643,"possession (my, your, his)"
6244542,I'm glad that I learned how to do that.,B1,1486,644,"emotions,language learning"
6567130,Sami quickly learned the truth.,B1,1486,645,
7390277,She opened her eyes wide.,B1,1490,646,basic verbs & actions
2985677,I don't like to sit too close to the screen.,B1,1501,647,likes & dislikes
464594,What is the exchange rate?,B1,1481,648,shopping & prices
9623412,He wants a present that he'll never receive.,B1,1496,649,
7391327,He took a drink from his glass.,B1,1485,650,basic verbs & actions
11004801,I've opened the door wide.,B1,1490,651,basic verbs & actions
9192773,He reached an agreement with her.,B1,1495,652,
11943202,My mobile phone isn't working.,B1,1488,653,"possession (my, your, his),negation"
12263857,Did you receive the application?,B1,1496,654,
2032277,This letter is not signed.,B1,1503,655,negation
251119,My letter should have reached him about this time.,B1,1495,656,"possession (my, your, his)"
284883,He didn't have enough money to ride home on the train.,B1,1498,657,negation
11632912,Do you know if they serve food on this train?,B1,1502,658,at the restaurant
8384085,The link is shown on the screen.,B1,1501,659,
11498837,Daniel tried to catch a ride out of the city.,B1,1498,660,
290584,He must have reached the station.,B1,1495,661,
7120329,This will serve the purpose.,B1,1502,662,
2387611,I need to finish writing my speech.,B1,1506,663,
9131659,Slow down or you will get a fine.,B1,1504,664,negation
7734572,I didn't expect to be asked to give a speech.,B1,1506,665,
5657451,You can expect to receive a little something from us soon.,B1,1496,666,
12307500,There was no one to serve me in the shop.,B1,1502,667,
5942227,Plant a tree there.,B1,1508,668,plants
12274309,Did you get caught in traffic?,B1,1507,669,
13140283,I was just walking out the door when my brother asked me for a ride to school.,B1,1498,670,
6046774,Why is the computer so slow?,B1,1504,671,
323585,Let's take a little rest under the tree.,B1,1508,672,plants
2258657,He's wearing himself out working so much.,B1,1511,673,
11174129,The letter is not signed.,B1,1503,674,negation
6888219,You absolutely have to go see this film. It's wonderful.,B1,1514,675,
9729521,I have not yet met anyone with whom I should like to spend the rest of my life.,B1,1513,676,
3188423,A computer is a wonderful thing.,B1,1514,677,
11605190,"From a distance, the water appears green.",B1,1518,678,colors & shapes
7258837,Sami ran all the way across that airport.,B1,1516,679,
283893,I doubt that he can make a speech in public.,B1,1506,680,
9199707,The weather is wonderful.,B1,1514,681,
12106717,That store has rock-bottom prices.,B1,1521,682,shopping & prices
299813,He is a man whom we can trust.,B1,1513,683,
954477,We made good time since the traffic was light.,B1,1507,684,
12887927,We played in different cities across several states.,B1,1522,685,
9997602,When did you begin working here?,B1,1519,686,
13412356,That appears to be completely by design.,B1,1518,687,
8373787,I've been speaking to your director and he agreed.,B1,1515,688,
11487299,Donald immediately agreed to it.,B1,1515,689,
3014154,What heavy traffic!,B1,1507,690,
6126234,I'll race you to the tree over there.,B1,1508,691,sports
3889362,This car has a huge engine.,B1,1524,692,
906870,What's your favorite search engine?,B1,1524,693,
11710563,Lorenzo appears in a post-credit scene.,B1,1518,694,
7265354,Sami loved animals.,B1,1517,695,animals
423853,When will we reach the airport?,B1,1516,696,
9626932,She has some funny ideas about how to run a company.,B1,1527,697,
57602,This road will lead you to the airport.,B1,1516,698,directions & locations
48497,We all agreed that the plan made sense.,B1,1515,699,
316012,She kept on writing stories about animals.,B1,1517,700,animals
8808835,There are lots of animals to see here.,B1,1517,701,animals
251921,My sister is famous.,B1,1526,702,family & relationships
10085492,Don't just sit there. Start taking notes.,B1,1531,703,in the classroom
34477,Bill has a lot of original ideas.,B1,1527,704,
38004,Which shall I begin with?,B1,1519,705,
11618022,William and his partner have a dog named Max.,B1,1532,706,"family & relationships,animals"
9306462,He's keeping it secret.,B1,1529,707,
8394534,This is a website of pictures of famous people.,B1,1526,708,
4597075,You should begin with books you can easily understand.,B1,1519,709,
9673087,Nearly everybody got here on time.,B1,1525,710,
10107605,This search engine is really slow.,B1,1524,711,
10735820,This product is not in demand.,B1,1523,712,negation
293880,He is far from telling a lie.,B1,1530,713,
8155102,Get everybody involved.,B1,1525,714,
2987677,They passed notes during class.,B1,1531,715,in the classroom
12796004,"We looked so happy. ""Pictures lie.""",B1,1530,716,emotions
317754,I wear a sad look.,B1,1536,717,emotions
12142575,Have you written lots of songs?,B1,1538,718,
6912101,"Everybody agreed with you, didn't they?",B1,1525,719,
4552569,This station plays good music.,B1,1533,720,
3549751,Tom quickly became very famous.,B1,1526,721,
11517869,He's always coming up with winning ideas.,B1,1527,722,
293582,He plays little part in the decision-making.,B1,1533,723,
9140698,Yanni is keeping an eye on the kids.,B1,1529,724,
5725990,It's hard to find a dance partner.,B1,1532,725,
11454338,I'm keeping track of everything.,B1,1529,726,emotions
311286,"When she was reading the letter, she looked sad.",B1,1536,727,emotions
293879,He is above telling a lie.,B1,1530,728,
5744512,The engine never stopped.,B1,1542,729,
7137963,Sami won fair and square.,B1,1541,730,
2264278,I hope my partner can come to an agreement with you.,B1,1532,731,
931376,The wind died down by the evening.,B1,1547,732,
11826379,The rain completely stopped.,B1,1542,733,in the classroom
1482495,That student raised his hand to ask a question.,B1,1534,734,in the classroom
12871052,The author often plays with words.,B1,1533,735,
1860383,Don't worry. I have insurance.,B1,1548,736,
5066175,I think they must be at least twice as long.,B1,1546,737,numbers & counting
1315825,How long does it take for the airport bus to get to the airport?,B1,1554,738,"directions & locations,basic verbs & actions"
19073,A student raised his hand when the teacher finished the reading.,B1,1534,739,"in the classroom,possession (my, your, his),basic verbs & actions"
5754367,That's the sad part.,B1,1536,740,emotions
12002098,The shop has raised all its prices.,B1,1534,741,shopping & prices
8438243,Let's get off the bus at the next stop.,B1,1554,742,"directions & locations,basic verbs & actions"
13004946,I quickly stopped what I was doing and looked around to see who was there.,B1,1542,743,basic verbs & actions
12142578,Have you written any other songs?,B1,1538,744,language learning
328157,"If I'm to become a regular, I have to work twice as hard as the rest.",B1,1546,745,future plans & goals
11688272,That's why I write songs.,B1,1538,746,language learning
10451205,The structure of the economy has changed.,B1,1543,747,
4497076,Does their opinion count?,B1,1557,748,
9189183,This lake provided water to our city.,B1,1564,749,
11797879,All appeared to be back to normal.,B1,1551,750,
11173907,The weather is a bit fresh.,B1,1563,751,negation
1559772,The structure isn't strong enough to support so much weight.,B1,1543,752,
11677726,Alberto heard the wind outside.,B1,1547,753,
7393302,She never mentioned she had a sister.,B1,1566,754,negation
7835005,I don't think you need to worry so much; you'll be fine.,B1,1548,755,
22961,We can count on him for financial help.,B1,1557,756,negation
3098938,I guess you don't have to worry about that anymore.,B1,1548,757,"emotions,negation"
8378366,I'm glad that money wasn't mentioned.,B1,1566,758,
10630773,With a cup of coffee your head becomes clear.,B1,1552,759,
11530515,A brand new computer was waiting for John in the room.,B1,1553,760,
59358,How deep is this lake?,B1,1564,761,
11729369,Adriano ran against the wind.,B1,1547,762,
9081370,We need fresh ideas.,B1,1563,763,
4934531,The deep snow covered everything.,B1,1558,764,
239363,"The ground was covered with snow, as far as the eye could see.",B1,1558,765,
12776000,They bring fresh ideas to the table.,B1,1563,766,
12831669,"You can count on me, I'll look into it as soon as I get back home.",B1,1557,767,
45578,The damage was covered by insurance.,B1,1558,768,telling time
264290,What time does the airport bus leave?,B1,1554,769,telling time
11743647,Carlos's friends took lots of photos at the party.,B1,1571,770,family & relationships
2679191,You missed the best part.,B1,1567,771,directions & locations
5346996,The owner lives above the store.,B1,1570,772,
12256761,You sound pretty smart.,B1,1578,773,
293480,He was forced to go back because of the bad weather.,B1,1561,774,
8051006,He's the new owner of the hotel.,B1,1570,775,
7390046,She missed her train.,B1,1567,776,likes & dislikes
5832836,I absolutely fell in love with those photos.,B1,1571,777,"in the classroom,basic verbs & actions"
9865259,I missed the school bus.,B1,1567,778,
7408485,They mostly kept to themselves.,B1,1568,779,
11769178,She hadn't opened her mouth.,B1,1569,780,negation
5686494,I didn't realize what that meant.,B1,1573,781,
12142956,This is a deep lake.,B1,1564,782,
51087,"Now that you've mentioned it, I remember coming here with my parents when I was a child.",B1,1566,783,family & relationships
11889713,Take care of your physical and mental health.,B1,1565,784,"basic verbs & actions,possession"
5564404,She showed little interest in the photos.,B1,1571,785,"emotions,likes & dislikes"
10264080,How many goals did you score?,B1,1576,786,"numbers & counting,sports"
2646442,Tom covered his mouth.,B1,1569,787,basic verbs & actions
326214,Would you tell me what time the train starts?,B1,1579,788,"telling time,polite requests & manners"
4422389,I realize that this is a difficult decision for you.,B1,1573,789,emotions
2298136,He opened his mouth.,B1,1569,790,basic verbs & actions
7002685,It was totally worth it.,B1,1583,791,emotions
55408,This is important enough for separate treatment.,B1,1577,792,
9725049,"Although he is totally different from me, I really respect him.",B1,1583,793,"likes & dislikes,emotions"
7504200,I realize that I'm not very likely to be able to do that.,B1,1573,794,"negation,future plans & goals,basic verbs & actions"
8053427,He's so smart and funny.,B1,1578,795,emotions
5101386,Let the wedding begin.,B1,1586,796,basic verbs & actions
12624077,She fell into my arms.,B1,1591,797,basic verbs & actions
9049891,I would've failed without your advice.,B1,1596,798,"basic verbs & actions,asking for help"
8172603,I have a long list of stuff that I want to throw away.,B1,1581,799,likes & dislikes
12625414,He fell into your arms.,B1,1591,800,"possession (my, your, his)"
13011057,What actions can I take to make a difference?,B1,1589,801,asking for help
9330056,That sounds like a smart idea.,B1,1578,802,basic verbs & actions
6247559,Would you like to be a fashion model?,B1,1598,803,polite requests & manners
1461899,Click here to create an account.,B1,1594,804,basic verbs & actions
8812871,Yanni was acting like everything was normal.,B1,1588,805,emotions
1012262,Don't throw away a good opportunity.,B1,1581,806,negation
11317254,Things that used to mean something to him now left him totally cold.,B1,1583,807,"emotions,likes & dislikes"
273184,Don't throw a stone into the river.,B1,1581,808,"negation,basic verbs & actions"
11596672,"Sometimes, Robert failed.",B1,1596,809,basic verbs & actions
6033849,"I respect him, even if I don't agree with some of his views.",B1,1585,810,emotions
6383696,He took me in his arms and told me that he loved me.,B1,1591,811,emotions
19855,The hill was all covered with snow.,B1,1603,812,"directions & locations,basic verbs & actions"
10470828,I think my hearing is getting worse.,B1,1602,813,"basic verbs & actions,emotions"
309088,Her acting is on the level of a professional.,B1,1588,814,
3308346,"You took pictures at the wedding, didn't you?",B1,1586,815,"basic verbs & actions,family & relationships"
2890516,We'll be glad to see you at our wedding.,B1,1586,816,"emotions,family & relationships"
9245200,Tom is acting like everything is normal.,B1,1588,817,basic verbs & actions
8983014,Sometimes we judge others based on their actions.,B1,1589,818,basic verbs & actions
6373938,Do not push your luck.,B1,1612,819,negation
6660633,I don't listen to heavy metal anymore.,B1,1607,820,"likes & dislikes,emotions"
7252328,Sami was interested in hearing that story.,B1,1602,821,polite requests & manners
10290411,Click a photo of mine please.,B1,1594,822,"possession,basic verbs & actions"
831932,Many a student has failed the test.,B1,1596,823,basic verbs & actions
2474650,She's interested in fashion.,B1,1598,824,likes & dislikes
6982140,He had lots of words and few actions.,B1,1589,825,basic verbs & actions
11587051,Matthew seemed like a pretty normal guy.,B1,1616,826,
908704,Who's your favorite fashion model?,B1,1598,827,family & relationships
7259570,Sami was interested in hearing the story.,B1,1602,828,"likes & dislikes,emotions"
27154,Don't pull it. Push it open.,B1,1612,829,basic verbs & actions
9460545,A boy on the bus gets up to offer his seat to an old woman.,B1,1615,830,polite requests & manners
11543302,The study was very limited in budget.,B1,1593,831,shopping & prices
2013887,I didn't want to push my luck.,B1,1612,832,negation
11826270,Igor reached the top of the hill.,B1,1603,833,"directions & locations,basic verbs & actions"
505628,Sandra offered me her seat in the train.,B1,1615,834,polite requests & manners
13134980,I'm not a secret agent.,B1,1622,835,negation
8688770,My agent was in charge of travel.,B1,1622,836,"possession,basic verbs & actions"
304832,He offered his seat to an old woman.,B1,1615,837,polite requests & manners
11685895,Claudio got to the bottom of the hill.,B1,1603,838,"directions & locations,basic verbs & actions"
8532084,She seemed to get along fine with him.,B1,1616,839,basic verbs & actions
5747349,No calls were returned.,B1,1613,840,negation
7279158,Sami is a huge animal person.,B1,1623,841,animals
45887,Once there lived an old man in a village.,B1,1621,842,"family & relationships,directions & locations"
4663639,"Next time, you should buy a larger size.",B1,1605,843,"future plans & goals,directions & locations"
12707251,He never thought about his sister living in the village.,B1,1621,844,"family & relationships,negation,basic verbs & actions"
7388396,He's returned from his trip.,B1,1613,845,basic verbs & actions
284798,He has got both authority and ability.,B1,1625,846,possession
13064295,"Having returned home, he wrote a letter to his brother.",B1,1613,847,"basic verbs & actions,family & relationships"
48793,The rule doesn't apply in this case.,B1,1624,848,negation
11581176,Matthew was becoming the person he was meant to be.,B1,1627,849,"basic verbs & actions,future plans & goals"
2583054,I am subject to his authority.,B1,1625,850,"possession,basic verbs & actions"
249750,I have a friend whose father is an animal doctor.,B1,1623,851,animals
7840308,My animal makes the sound of another animal.,B1,1623,852,family & relationships
3716729,People often enter into a relationship thinking that they can change the other person.,B1,1632,853,emotions
10219682,It was cold and it seemed like I had caught a cold.,B1,1616,854,"emotions,basic verbs & actions"
312359,She is making an effort at becoming a model.,B1,1627,855,"basic verbs & actions,future plans & goals"
293632,He is bent on becoming a doctor.,B1,1627,856,"basic verbs & actions,future plans & goals"
60699,"If you take this bus, you will get to the village.",B1,1621,857,"directions & locations,basic verbs & actions"
284034,I saw him enter the store.,B1,1632,858,basic verbs & actions
11554647,Certain conditions may apply.,B1,1624,859,
2207313,He follows the rules to the letter.,B1,1634,860,basic verbs & actions
